gene,GABAergic.LGN_Inh_CTXN3,GABAergic.LGN_Inh_LAMP5,GABAergic.LGN_Inh_NTRK1,GABAergic.LGN_Inh_TRPC4,Glutamatergic.LGN_Exc_BTNL9,Glutamatergic.LGN_Exc_PRKCG_BCHE,Glutamatergic.LGN_Exc_PRKCG_GRB14,Non-Neuronal.Astro_CPAMD8,Non-Neuronal.Astro_LGR6,Non-Neuronal.Micro_C1QB,Non-Neuronal.OPC_PDGFRA,Non-Neuronal.Oligo_MAG
ENSG00000188738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163430,0.0,0.0,0.0,0.0,0.060422960725075525,0.0,0.0,0.44146602441573496,0.0,0.0,0.0,0.0
ENSG00000070404,0.0,0.0,0.0,0.0,0.06840742339231765,0.0,0.0,0.0,0.23029190703345226,0.0,0.0,0.0
ENSG00000053108,0.0,0.0,0.0,0.0,0.36112879241550544,0.4135152394087019,0.2557097497769625,0.0,0.0,0.0,0.0,0.0
ENSG00000168843,0.0,0.4104074202480196,0.0,0.0,0.1710467706013363,0.17437194696441033,0.2845962326326686,0.0,0.0,0.0,0.0,0.0
ENSG00000160282,0.0,0.0,0.0,0.3091839642219477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570490736324465
ENSG00000226124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20218215702088466,0.0,0.006218487394957983,0.0,0.4714043396387962
ENSG00000167996,0.0,0.1777906378600823,0.0,0.0,0.0,0.08147243545010467,0.0,0.19013062409288825,0.0,0.07546218487394958,0.0,0.3186552991309133
ENSG00000232273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36310527915598345,0.0,0.0,0.0,0.4264991941176566
ENSG00000223361,0.0,0.20521069783256232,0.0,0.0,0.0,0.0,0.0,0.13552823874582506,0.0,0.013879173290938,0.0,0.5391250498574116
ENSG00000237264,0.0,0.007273079906904578,0.0,0.0,0.0,0.0,0.0,0.17969819695424172,0.0,0.0,0.0,0.3783200246986831
ENSG00000234975,0.0,0.060027152831652435,0.0,0.0,0.0,0.0,0.0,0.15706634549096005,0.0,0.05005148835777639,0.0,0.5405267706924313
ENSG00000226564,0.0,0.0571630658436214,0.0,0.0,0.0,0.0,0.0,0.13294629898403484,0.0,0.05983193277310924,0.0,0.4668529191306593
ENSG00000249013,0.0,0.14431087517998128,0.0,0.0,0.0,0.0,0.0,0.004405737704918033,0.0,0.0,0.0,0.7349923496739165
ENSG00000242960,0.0,0.03830488750969744,0.30363437305467234,0.0,0.0,0.0,0.10915158594609957,0.07192622950819673,0.0,0.007125307125307125,0.0,0.3769323913366896
ENSG00000230204,0.0,0.16812083369249778,0.0,0.0,0.0,0.0,0.0,0.18925076646621813,0.0,0.0010924369747899161,0.0,0.5100555976687842
ENSG00000232187,0.0,0.2114515790465062,0.0,0.0,0.0,0.0,0.0,0.15675060764695686,0.0,0.17206280857396475,0.0,0.4794815849411135
ENSG00000219507,0.0,0.19828376265456046,0.0,0.0,0.0,0.0,0.0,0.18217305099182785,0.0,0.0,0.0,0.5560245585671204
ENSG00000087086,0.0,0.03343621399176955,0.0,0.0,0.0,0.14043963712491278,0.0,0.1574746008708273,0.0,0.2702450175472488,0.0,0.21175036153465396
ENSG00000235525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5801556348165396,0.0,0.3509666632917076
ENSG00000228347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20513246805776966,0.0,0.5043208613898269,0.0,0.2555421563964944
ENSG00000237913,0.0,0.0,0.0,0.0,0.7345873451398233,0.18300423131170665,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232368,0.0,0.009891388673390223,0.0,0.0,0.0,0.0,0.0,0.3647849497586898,0.0,0.4503177992934585,0.0,0.4083045975816952
ENSG00000226608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353410740203193,0.0,0.3612015049743245,0.0,0.3664191561960065
ENSG00000140718,0.09924985574148874,0.0,0.0,0.07199228340933006,0.09020044543429843,0.0,0.05428629195309341,0.006313497822931786,0.07457293035479633,0.0,0.0,0.0
ENSG00000068438,0.0,0.04925411522633745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421503965472161,0.0
ENSG00000230590,0.05662146566647432,0.0,0.0,0.0,0.2439866369710468,0.1805652477320307,0.0950262838657501,0.0,0.0,0.0,0.0,0.0
ENSG00000001036,0.0,0.0,0.0,0.0,0.0,0.21728192145032807,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814906680789915,0.0,0.0
ENSG00000187103,0.0,0.0,0.010773374374759524,0.0,0.1865558912386707,0.689578454072845,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148803,0.0,0.3838302783866064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894498884392173,0.0,0.1678810012978552
ENSG00000172728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049056603773584916,0.3897279865580067,0.055462184873949584,0.17889940372153626,0.0
ENSG00000196968,0.0,0.0,0.0,0.0,0.08059991368148467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180549,0.0,0.0,0.0,0.0,0.0,0.21169029426681324,0.0,0.825127808233125,0.0,0.0,0.0,0.0
ENSG00000033170,0.10184650894402768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4345564851390655
ENSG00000172461,0.35912543342769704,0.33153496705264873,0.2718629340982921,0.1319712381620484,0.0,0.1938241451500349,0.2393946664421697,0.2271538699469414,0.22232260183968466,0.0,0.0,0.049303135888501735
ENSG00000165060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114416,0.0,0.0,0.0,0.05313924938618029,0.0,0.0,0.0,0.061683599419448475,0.0,0.0,0.0,0.08118466898954704
ENSG00000266964,0.0,0.0,0.0,0.0,0.0,0.0,0.032797511018926626,0.5587359675118612,0.5188219277427877,0.0,0.0,0.0
ENSG00000089327,0.039498141263940516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642403064292121,0.0,0.0
ENSG00000137726,0.35115762890137103,0.8686578392515403,0.0,0.5729274633843715,0.0,0.0,0.3024796136359276,0.0,0.0,0.0,0.0,0.0
ENSG00000255245,0.0,0.8251687201779956,0.0,0.0,0.0,0.0,0.6654016010394227,0.0,0.0,0.0,0.0,0.0
ENSG00000221946,0.0,0.36300087313877394,0.0,0.0,0.0,0.3992173853049674,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41487321447156345,0.15740676994128894,0.0,0.3464138654716739,0.20931093274323115
ENSG00000010810,0.20340450086555106,0.02707047325102881,0.18278874150760271,0.11688881094352857,0.0,0.0,0.0,0.21357039187227864,0.2300427069645204,0.0,0.1861951427354069,0.0412020905923345
ENSG00000122068,0.0,0.0,0.2603827617153637,0.08470712030866362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157240,0.6464858602950149,0.0,0.0,0.17325581395348838,0.0,0.0,0.0,0.0,0.0,0.0,0.7300571037758639,0.0
ENSG00000250208,0.0,0.0,0.0,0.0,0.2411523521795425,0.0,0.0,0.0,0.03608536927829262,0.0,0.19409062953959808,0.0
ENSG00000180340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7913816668737738,0.0,0.0
ENSG00000104290,0.29801480201888875,0.1636445473251029,0.4286846063885078,0.28126483567577265,0.0,0.08531053733426379,0.0,0.08548621190130624,0.0,0.0,0.0,0.0
ENSG00000163251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184190275077026,0.8128141463328721
ENSG00000164930,0.0,0.0,0.0,0.0,0.056322831247302536,0.2518519406585241,0.08509332023575639,0.0,0.0,0.0,0.0,0.0
ENSG00000155760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32419369010102417,0.0,0.0,0.0,0.7646573986650449
ENSG00000177283,0.0,0.0,0.0,0.0,0.40999102330875786,0.08886255924170616,0.11284381139489195,0.0,0.0,0.0,0.0,0.0
ENSG00000092140,0.1921184244987995,0.0,0.09317373018440636,0.0,0.0,0.011950453593859036,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138757,0.0,0.21331760664237412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152254,0.0,0.0,0.0,0.0,0.0,0.6512407252759806,0.8468293402330785,0.0,0.0,0.0,0.0,0.0
ENSG00000141349,0.0,0.3643730360051609,0.0,0.03612767450017538,0.0,0.0,0.0,0.0,0.0,0.0,0.0008960573476702508,0.0
ENSG00000109458,0.0,0.0,0.0,0.0,0.0,0.0,0.1452689041649818,0.0,0.0,0.0,0.20282412688813448,0.6932478455149506
ENSG00000033327,0.0,0.0,0.030734390164995143,0.0,0.0,0.0,0.008592802264456125,0.0,0.0,0.08126050420168067,0.0622070728589689,0.23611467848952544
ENSG00000160219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537133201649473,0.6958633862961451,0.0
ENSG00000170296,0.0,0.2348651596924914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024789915966386557,0.0,0.18886746771879484
ENSG00000139112,0.0,0.17097677707075656,0.0,0.0,0.08864142538975503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034713,0.0,0.4568479897177778,0.0,0.04752718344440547,0.0,0.10232030704815072,0.0,0.0,0.0,0.0,0.0,0.011759581881533102
ENSG00000204681,0.0,0.07246656378600823,0.0,0.0,0.0,0.22313328681088626,0.0,0.08105950653120464,0.21148160315374506,0.0,0.0013847464848743074,0.0
ENSG00000136928,0.08013560300057704,0.2256301440329218,0.13337107732125525,0.0,0.2435412026726058,0.23979413817166784,0.1692276587141124,0.0,0.0,0.0,0.0,0.0
ENSG00000022355,0.0,0.4043275173974473,0.0,0.11092599088039284,0.18296213808463246,0.07484298674110257,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151834,0.2928790644794483,0.005594135802469136,0.1845681009382077,0.22056690443405289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011677,0.17462492787074438,0.0,0.02385959236493044,0.0,0.0,0.32499702821962195,0.10230489284270117,0.0,0.0,0.0,0.0,0.0
ENSG00000109158,0.0,0.513730629168219,0.0,0.0,0.2882971606206859,0.2002025159603964,0.01055992141453831,0.0,0.0,0.0,0.0,0.0
ENSG00000186297,0.0,0.11037774650568337,0.4306230875894792,0.0,0.03775055679287305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163288,0.0,0.2229295267489712,0.0,0.1680989126622238,0.21135857461024501,0.0,0.12970076829761426,0.0,0.022667542706964517,0.0,0.0,0.0
ENSG00000145864,0.0,0.3414159233879009,0.0,0.11118905647141354,0.2348552338530067,0.1479413817166783,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166206,0.2321119446047317,0.2017746913580247,0.24926713220835375,0.0,0.21904231625835188,0.1491625959525471,0.158714112414072,0.0,0.0,0.0,0.0,0.0
ENSG00000187730,0.0,0.5818770133865422,0.0,0.0,0.1610073889802592,0.4456837010783056,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102287,0.0,0.25326265974836143,0.06905305021295129,0.6013072567672664,0.0,0.0,0.0,0.05604508196721311,0.09591598599766628,0.04373464373464373,0.0781435349940688,0.012650882079851437
ENSG00000163285,0.0,0.0,0.0,0.1566497815264058,0.0,0.0,0.0,0.7355929875686192,0.17865922517966748,0.0,0.1882740946393796,0.0
ENSG00000113327,0.0,0.27720134016787223,0.10862180524102233,0.1703788144510698,0.14398663697104674,0.16093859036985345,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182256,0.0,0.6744398686357395,0.0,0.46175667315524,0.0,0.3798378372103761,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111886,0.7045690000279717,0.0,0.5129128999019846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265962,0.0,0.5868420290848989,0.12590799031477,0.0,0.0,0.0,0.0,0.0,0.1811835566424261,0.0,0.0,0.0
ENSG00000128683,0.5717984173147623,0.5754038191014978,0.6102602676843336,0.4098928070027562,0.0,0.0,0.0,0.0,0.0,0.0,0.3262596151367613,0.0
ENSG00000136750,0.5950987284343139,0.8256302231615774,0.5857653133828757,0.3946426613083763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116717,0.0,0.0,0.0,0.13167600477334,0.02114803625377644,0.0,0.015717092337917484,0.0,0.0,0.0,0.0,0.0
ENSG00000099860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7470827371103174,0.03523324572930355,0.0,0.0,0.0
ENSG00000130222,0.0,0.0,0.44835719470007096,0.0,0.09559775571860164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144644,0.0,0.0,0.0,0.0,0.3114403259137328,0.34163497082199745,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015184541639289,0.0,0.10431043691913257,0.0,0.0
ENSG00000178950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07805072499094136,0.0,0.0,0.0,0.0
ENSG00000069482,0.4981435793660952,0.0,0.0,0.0,0.21885842090647825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15110839191467929,0.6819107192500607
ENSG00000197093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795961373300645,0.1229579443432746,0.0
ENSG00000117308,0.0,0.0,0.0,0.0,0.018450582649978425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108479,0.0,0.11102620862824723,0.0,0.0,0.0,0.0,0.0,0.3533648756646732,0.0,0.0,0.05768688057245627,0.0
ENSG00000156958,0.0,0.0,0.0,0.0,0.0,0.16015352407536634,0.0,0.0,0.0,0.0,0.0,0.02293110460647673
ENSG00000143891,0.0,0.0,0.0,0.0,0.0,0.0,0.044594244231267816,0.10231568849471208,0.0,0.2594590532420147,0.0,0.0
ENSG00000141429,0.004327755337564915,0.0,0.08435781300549984,0.0,0.0,0.0,0.0,0.08860667634252539,0.0,0.0,0.0,0.0
ENSG00000164574,0.14631934712719474,0.0,0.0,0.0,0.0,0.2121870037529328,0.3629004671320024,0.0444121915820029,0.08130749014454665,0.2614872629274252,0.18327834891010936,0.0
ENSG00000178234,0.0,0.0,0.1112099644128114,0.0,0.09075723830734966,0.18684577808792746,0.0074807925596441565,0.0,0.0,0.0,0.0,0.0
ENSG00000119514,0.0,0.0,0.0,0.0,0.0,0.5521549976777165,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144278,0.25727364534291863,0.0,0.23592688450339694,0.0,0.12583518930957685,0.0,0.0,0.0,0.0,0.0,0.32514960378001045,0.0
ENSG00000158089,0.4932249895006547,0.0,0.34051097720809176,0.0,0.12238307349665925,0.2953417470612035,0.010109179134654266,0.0,0.0,0.0,0.0,0.0
ENSG00000131386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6473041640697965,0.0,0.0,0.0,0.7571283805708732
ENSG00000100626,0.2156628874241012,0.05169753086419753,0.3870769585276139,0.0796211855489302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110328,0.5362256795280216,0.4082639148285429,0.3651254951695268,0.128025254296738,0.0,0.4645843515055685,0.0,0.1982464488805349,0.16510134518696612,0.0,0.0,0.0
ENSG00000143641,0.0,0.017039609053497943,0.18149466192170816,0.0,0.0,0.0,0.0,0.0,0.0,0.1922167487684729,0.0,0.0
ENSG00000115339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214280332950148,0.0,0.0,0.0,0.0
ENSG00000257594,0.16449814126394052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8647054904952427,0.0,0.0
ENSG00000136542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745470076843854,0.0
ENSG00000139629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964359411697945
ENSG00000109586,0.0,0.07536008230452675,0.0,0.03937215012276394,0.0,0.0,0.1338455317428225,0.0,0.0,0.0,0.0,0.0
ENSG00000182870,0.0,0.0,0.0,0.0,0.1303117367227609,0.3210213333813888,0.02480353634577603,0.0,0.0,0.0,0.0,0.0
ENSG00000174473,0.5391108447839456,0.0,0.34146468059546115,0.18493511048754824,0.0844097995545657,0.0,0.06156490093004448,0.0,0.0,0.0,0.0,0.0
ENSG00000197487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804400877587518,0.0,0.0,0.0,0.0
ENSG00000166573,0.0,0.0,0.40538957632303896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913046033628902,0.08165378429954293
ENSG00000213930,0.0,0.0,0.0,0.0,0.08323041756822094,0.08007676203768319,0.10089561567482842,0.0,0.0,0.0,0.0,0.0
ENSG00000130005,0.0,0.2667322472278025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37571085951491423
ENSG00000261609,0.0,0.0,0.0,0.0,0.0,0.0,0.10301253538212696,0.2471979080639567,0.06332128777923783,0.0,0.0,0.0
ENSG00000214013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09438906603870112,0.19499593282434927
ENSG00000172020,0.0,0.0,0.0,0.0,0.2816100229445764,0.3505515996776501,0.3156103104093959,0.0,0.0,0.0,0.0,0.0
ENSG00000111640,0.0,0.2113554526748971,0.0,0.0,0.0,0.0,0.0,0.047677793904209,0.0,0.0,0.0,0.0593205574912892
ENSG00000228232,0.0,0.32838583899913043,0.0,0.0,0.0,0.0,0.0,0.12220609579100145,0.02431011826544021,0.0,0.0,0.06541811846689896
ENSG00000236993,0.0,0.5840253087639822,0.0,0.04599483204134367,0.0,0.0,0.0,0.18432406215117275,0.0,0.0,0.0,0.07335432984254235
ENSG00000178596,0.0,0.5131470721403595,0.018523002421307503,0.12975777119773926,0.0,0.0,0.0,0.019672131147540985,0.0,0.0,0.14785823161009706,0.0
ENSG00000250982,0.0,0.5111431097092201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8766098345399872,0.0,0.0
ENSG00000231907,0.1248869801084991,0.5316643463178994,0.0,0.8003883284741405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249210,0.0,0.4903841249971572,0.0,0.0,0.0,0.0,0.0,0.09627439596699043,0.019546649145860708,0.0,0.0,0.0
ENSG00000228312,0.0,0.0,0.0,0.0,0.7107192470039005,0.34772374815339674,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000218582,0.0,0.5497716216518121,0.0,0.0,0.0,0.0,0.0,0.12145899260034737,0.004434954007884363,0.0,0.07146417702920514,0.07905185717197402
ENSG00000231072,0.0,0.4681274817067337,0.0,0.0,0.0,0.0,0.0,0.30206271262157897,0.11471450618467073,0.0,0.0,0.08774373259052924
ENSG00000235587,0.0,0.4701587855967824,0.0,0.0,0.0,0.0,0.0,0.013352685050798258,0.0,0.0,0.1549978925416826,0.12252215309658072
ENSG00000250933,0.4786999349247354,0.0,0.3053733459290773,0.0,0.0,0.0,0.17728044790540615,0.0,0.0,0.0,0.0,0.0
ENSG00000249489,0.0,0.4322406483512703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20402958845149516,0.0,0.06418291550603528
ENSG00000213376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4680488961711845,0.0,0.0,0.6094868933479114,0.12685701021355614
ENSG00000226540,0.0,0.6509557316535276,0.0,0.0,0.0,0.0,0.0,0.2847225242899999,0.0,0.0,0.0,0.14135988875006827
ENSG00000175857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9647123452533982,0.0,0.044198895027624314
ENSG00000165219,0.0,0.0,0.0,0.0,0.035634743875278395,0.06882414515003489,0.04185200161746866,0.0,0.0,0.0,0.0,0.0
ENSG00000136895,0.20369301788805536,0.0,0.0,0.0896176780077166,0.0,0.0,0.13354225636878286,0.0,0.0,0.0,0.0,0.0
ENSG00000106105,0.0,0.0,0.007440957618893563,0.0,0.11314031180400892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159131,0.0,0.0,0.0,0.0,0.0,0.139480111653873,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148935,0.0,0.0,0.0,0.0,0.2569564264519149,0.3181968638138044,0.04592337917485265,0.0,0.0,0.0,0.0,0.0
ENSG00000185340,0.0,0.0,0.0,0.0,0.08351316357358654,0.0,0.0,0.01964250638381457,0.0552510340707349,0.0,0.0,0.0
ENSG00000270765,0.0,0.1614623739332816,0.0,0.42542598946151344,0.0,0.0,0.0,0.425742872237706,0.08366394399066511,0.0,0.0,0.0
ENSG00000139354,0.0,0.9346517353382194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234741,0.0,0.025270061728395063,0.12536395988353286,0.0,0.0,0.02076064200976972,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183087,0.0,0.0,0.0,0.0,0.24346651504854694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233695,0.0,0.0,0.0,0.0,0.12763157894736846,0.0,0.0,0.0,0.0,0.8091884707203518,0.0,0.0
ENSG00000007237,0.3163478936170435,0.5854114362795731,0.14081203494014882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307325235681439
ENSG00000141013,0.0,0.0,0.0,0.0,0.0,0.1040648988136776,0.17571704930982435,0.0,0.2632313589584346,0.0,0.0,0.0
ENSG00000179348,0.7553448292921228,0.0,0.9516653978922748,0.08152454780361756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244300,0.7408549420381387,0.0,0.9320733978653136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107485,0.8165067097858971,0.0,0.798932104233453,0.009948320413436693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197308,0.8754427319663607,0.0,0.9133111711339186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02815126050420168,0.0,0.27124607721935845
ENSG00000167491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15390084782075086,0.0011498028909329829,0.032521008403361334,0.0,0.0
ENSG00000059691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752249270428271
ENSG00000171766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240861731556223,0.0,0.0,0.3000035492393681,0.7765291482506483
ENSG00000239521,0.0,0.0,0.02685215140731155,0.0,0.0,0.0,0.0,0.05159651669085631,0.0,0.0,0.043372926698156566,0.34939301903119085
ENSG00000070610,0.0,0.0,0.12334196053057266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114480,0.0,0.0,0.0,0.0,0.08507795100222718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148288,0.0,0.0,0.0,0.0,0.18526111350884766,0.0,0.0,0.0,0.0,0.10047973212273416,0.0,0.0
ENSG00000117228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017013814190575,0.0,0.3411727326001071,0.5061465291653724,0.0
ENSG00000225492,0.0,0.0,0.0,0.0,0.3572691565208954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183347,0.0,0.0,0.0,0.0,0.27772201646297057,0.0,0.0,0.0,0.0,0.11388888888888887,0.0,0.0
ENSG00000168505,0.0,0.0,0.0,0.0,0.0,0.33281877034212315,0.3882174063934094,0.5131482802092963,0.417411361605926,0.0,0.0,0.0
ENSG00000145321,0.0,0.0,0.0,0.4396453046985811,0.0,0.3643231585076647,0.0,0.0,0.28993017435859003,0.0,0.0,0.0
ENSG00000115271,0.0,0.04603909465020576,0.0,0.13293581199579094,0.0,0.11044387726132976,0.0,0.0,0.0,0.0,0.0,0.5406792984995223
ENSG00000135968,0.0,0.16589506172839505,0.0,0.01525780427920028,0.0,0.001919050942079553,0.0034371209057824505,0.0,0.0,0.017394957983193276,0.0,0.0
ENSG00000105607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21309653840071205,0.0,0.16463504942206764,0.0,0.0
ENSG00000005436,0.0,0.0,0.04230022646392753,0.09286215363030516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131979,0.5695737114133361,0.1229257255919828,0.0,0.4762261984804629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137880,0.0,0.0,0.0,0.08094569585059452,0.045640914976262416,0.0,0.0,0.0009821253191907287,0.0,0.0,0.0,0.0
ENSG00000106633,0.0,0.0,0.0,0.0,0.0,0.18466922782312475,0.040888998035363465,0.048516990768022,0.0,0.0,0.0,0.0
ENSG00000001084,0.0,0.0,0.0,0.0,0.0,0.21418309008267106,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023909,0.0,0.0,0.0,0.0,0.1469494863663846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187210,0.0,0.0,0.0,0.0,0.08772119119551143,0.0,0.16785363457760313,0.0,0.0,0.0,0.0,0.0
ENSG00000249206,0.8610513311642234,0.0,0.0,0.7444115561704341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111846,0.00135623869801085,0.20809204466728606,0.0,0.14514907956499234,0.0,0.0,0.0,0.0,0.0,0.5472412147321751,0.3815278377362176,0.0
ENSG00000137878,0.0,0.0,0.0,0.0,0.0,0.3136355685616872,0.0,0.7746943433226638,0.0,0.0,0.0,0.0
ENSG00000140905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798046525656847,0.0,0.0,0.0,0.24791641822756005
ENSG00000237580,0.03449074074074074,0.0,0.0,0.0,0.06171773845489858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224837,0.0,0.3543269299535042,0.0,0.0,0.0,0.0,0.0,0.2719160698892425,0.0,0.0,0.0,0.339550967849885
ENSG00000119125,0.046903254972875216,0.27032385272997816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603042584482747,0.0,0.0
ENSG00000104381,0.0,0.0,0.0,0.0,0.1091314031180401,0.011165387299371944,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124194,0.10761684939411426,0.10617612534218017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196505,0.0,0.0,0.0,0.0,0.0016184721622788088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006007,0.0,0.0308641975308642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028492647058823532
ENSG00000266524,0.6835078662540339,0.02269200930954228,0.8325748619183899,0.0,0.0,0.3266204326953897,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135414,0.0,0.05626286008230453,0.2795504483453093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20544424515090567,0.0
ENSG00000203879,0.11526255049047895,0.16210133744855967,0.1044160465868651,0.12329007365836547,0.03630289532293986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
