gene,Astro,Endo,Ex1,Ex2,Ex3e,Ex4,Ex5b,Ex6a,Ex6b,Ex8,Ex9,In1a,In1b,In1c,In3,In4a,In4b,In6a,In6b,In7,In8,Microglia,OPC,Oligo,Per
ENSG00000268895,0.0,0.0,0.6096593108926218,0.561728503612902,0.0,0.17747891831095564,0.43129851471671143,0.0,0.26082640622579023,0.49427946357100594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148584,0.0,0.0,0.2919924868965405,0.6618750197356155,0.0,0.0,0.5090841195202673,0.0,0.8014104314272894,0.0,0.0,0.0,0.0,0.0,0.0,0.8667758362230975,0.0,0.0,0.0,0.0,0.0,0.14942016057091884,0.0,0.0,0.0
ENSG00000175899,0.0,0.9170379484147398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931548766979578,0.0,0.0,0.8501243668449958
ENSG00000166535,0.5568758375738102,0.0,0.1487098959360838,0.1365874321655328,0.0,0.0,0.010708668702007587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022476591377002,0.0,0.0,0.06377358490566037,0.6710361212945817,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256661,0.832807246911362,0.07820525734761631,0.0,0.0,0.0,0.0,0.0,0.0,0.03386641580432737,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.17811472365886394,0.0,0.0,0.0,0.10401238385221889,0.0,0.0
ENSG00000256069,0.0,0.6065159763151396,0.0,0.1864132672903132,0.0,0.0,0.13156431380827718,0.0,0.0,0.0,0.026263561788833024,0.0,0.007757757757757758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251609931380977,0.0,0.0
ENSG00000184389,0.0,0.0,0.06903523974581167,0.5235470484245269,0.0,0.7734102407781471,0.08236192062170414,0.37804560091901646,0.32232375239164085,0.0,0.0,0.0,0.4407286853764564,0.0,0.0,0.0,0.0,0.0,0.0,0.6028988362226193,0.0,0.0,0.0,0.0,0.0
ENSG00000128274,0.07330132939438701,0.9365611707991113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007085712718519
ENSG00000094914,0.578319246667743,0.0,0.00999422299248989,0.04811706190603073,0.0,0.0,0.04389860301600518,0.006513348343518816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081760,0.0,0.0,0.6044263635625621,0.5305990698862372,0.6767193946079478,0.05666338914607218,0.5800339549005209,0.5621316451707048,0.3883127845636018,0.0,0.060397745405630233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250420,0.0,0.0,0.3420388742676819,0.05566657784883205,0.0,0.0,0.10965399204366731,0.926814597581579,0.8634461669051665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334884242735207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242908,0.01865869853917663,0.0,0.3566044771243442,0.038902211564082065,0.0,0.9416177220335029,0.41974670447652007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03962264150943396,0.0,0.0,0.0,0.5077275127518828,0.0,0.0,0.0
ENSG00000109576,0.3060385029061052,0.0,0.016031195840554593,0.5222128634875824,0.0,0.1437911710432622,0.2790425545794659,0.0,0.0,0.0,0.0,0.0,0.0,0.03911783644558918,0.0,0.0,0.0,0.0,0.20313139529615143,0.3661325302321624,0.0,0.0,0.0,0.0,0.0
ENSG00000158122,0.0,0.6341771651490462,0.011756210283073368,0.035282884803268494,0.0,0.0,0.04771486724026274,0.0,0.0,0.17700795889002013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13347014120791567,0.2029798666007905
ENSG00000103591,0.0,0.0,0.20324917366216722,0.3928519767018871,0.0027685492801771874,0.20223946772931778,0.3669369440809907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115977,0.0,0.0,0.2024252546741151,0.31331315745677457,0.008236434108527133,0.15058189043428896,0.31262845455185173,0.0,0.09658200062715584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19835974423130387,0.0979631425800194,0.318718870728822,0.37706072436143256,0.540129825820056,0.0,0.0,0.0,0.0
ENSG00000087884,0.15000358542463024,0.15883547796496333,0.0,0.10770628373245308,0.0,0.0,0.024030900175779444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025904762862078868,0.1978471362502643,0.0
ENSG00000127837,0.0,0.0,0.12423077713853087,0.30148504866934006,0.0,0.0,0.11516396853615839,0.017690575747828882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06459862130309095,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131043,0.0,0.1417924379792515,0.025418833044482957,0.030109245936584067,0.0,0.0,0.14409288555833102,0.0,0.027222393109812365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873017461733382,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205002,0.0,0.0,0.031138070479491624,0.0,0.0,0.0,0.0,0.0,0.22085271010516677,0.0,0.6450154261675194,0.0,0.0,0.0,0.0,0.821640431564912,0.973410242790409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090861,0.0,0.0,0.032611207394569616,0.14176167156889374,0.3180966447464251,0.12709338631847858,0.2581644121818976,0.0,0.0,0.0,0.1215822243186464,0.0,0.0,0.034935379644588045,0.0,0.0,0.23195036400266478,0.0,0.16972108890636572,0.0,0.05447680690399137,0.0,0.0,0.0,0.0
ENSG00000124608,0.0,0.0,0.27987002793752347,0.04345412558841816,0.0,0.0,0.0700804884818207,0.0,0.0,0.0,0.0,0.4828750960980505,0.0,0.0,0.14729143927597482,0.0,0.0,0.052264150943396225,0.0,0.0,0.00834403080872914,0.0,0.0,0.0,0.0
ENSG00000157426,0.6142155095623695,0.0,0.0,0.14318439684991105,0.0,0.0,0.03300490332130632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08034473172087851,0.0,0.05848343340004447,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149313,0.0,0.0,0.027874061236279606,0.16185189465933802,0.46799190229598797,0.329269504089621,0.12735120632705976,0.0,0.0,0.0,0.7530307882127367,0.0,0.0,0.10036348949919224,0.0,0.08488805970149253,0.06713928273561301,0.0,0.0,0.13457185967559412,0.22485200792622384,0.0,0.0,0.0,0.0
ENSG00000008311,0.9292213739629128,0.3046739417074782,0.0,0.0,0.0,0.0,0.0,0.051180338426986084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12879125780553077,0.813318541105101,0.6243999107131449,0.0
ENSG00000181409,0.0,0.0,0.0,0.0,0.0,0.0,0.004001295216948839,0.0,0.0,0.0,0.03698068272029637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7762717852244948,0.0
ENSG00000225180,0.0,0.0,0.2252860396527573,0.2696657422245047,0.0,0.0,0.11978443889351466,0.33419632239985764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014119839449541285,0.0,0.0,0.0,0.0,0.229212564632438,0.14375
ENSG00000183044,0.0,0.0,0.0,0.0,0.0303156146179402,0.0,0.0,0.02146992602122869,0.0,0.0,0.058944165123048425,0.3006492194782711,0.17967967967967968,0.20156940696621634,0.30136866386107075,0.1003731343283582,0.3315550031850689,0.1520368574199806,0.755338084565626,0.24596810578167214,0.705325303115162,0.0,0.0,0.0,0.0
ENSG00000165029,0.819110566193415,0.43012227183347995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24864135776907076,0.0,0.0,0.0,0.42483094662423293,0.3658447282300037,0.0,0.0,0.0,0.6510719638132056,0.0,0.0
ENSG00000154263,0.0,0.0,0.1563146360666682,0.4486643854394249,0.0,0.05790519443655975,0.14329194782983293,0.21296211603409457,0.0,0.0,0.0,0.0,0.0,0.0,0.03819444444444445,0.0,0.1101612454823464,0.0,0.4721362425192626,0.13447755563938135,0.7020457132117894,0.0,0.0,0.0,0.08519021739130435
ENSG00000144452,0.4922388784347566,0.0,0.0,0.00814903632649436,0.0,0.0,0.0,0.2984290192436676,0.06920947400799754,0.0,0.0,0.0,0.6931969919201619,0.1886972794591114,0.20469459063506568,0.0,0.0,0.0,0.37105812383351944,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238098,0.0,0.0,0.17779433570423983,0.23932479844449295,0.0,0.0,0.20722362067074807,0.1081542999098488,0.8051167015351486,0.0,0.0,0.0,0.0,0.0,0.015953453453453455,0.0,0.2470500528488438,0.0,0.0,0.06912485854394568,0.0,0.0,0.0,0.0,0.0
ENSG00000107331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04577930669489283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8550229515648317,0.0
ENSG00000167972,0.0,0.0,0.21672330794755784,0.2135966215469603,0.046719269102990034,0.0,0.2537157384576202,0.15615953682856223,0.17584812893521728,0.07723057243364247,0.0037046837787774543,0.0,0.0,0.0,0.07047672672672672,0.0,0.054698359744231304,0.0,0.21314475641763214,0.12382119954734062,0.0651294498381877,0.0,0.0,0.0,0.0
ENSG00000198691,0.0,0.244778965299286,0.0,0.4383318592036413,0.0,0.9733345203610257,0.07479877879544823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856550385210552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154265,0.0,0.0,0.24401263362605385,0.4086664248505649,0.0,0.17286403633267103,0.2792440323039823,0.18068510775168864,0.0,0.0,0.0,0.0,0.0,0.09218497576736671,0.07920420420420421,0.0,0.09521823742007228,0.0,0.2693681777913104,0.22900317529347386,0.6572762521204372,0.0,0.0,0.0,0.0
ENSG00000154262,0.0,0.0,0.030849220103986136,0.6735765315128283,0.0,0.0,0.3071833014172731,0.5056337068301594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589151385550448,0.0,0.2489656026243004,0.0,0.0,0.0,0.0
ENSG00000064687,0.0,0.0,0.14134795899102479,0.23602210849597405,0.2374470604532563,0.0,0.42241887813424245,0.23612051626646555,0.3013192342972103,0.0,0.0,0.0,0.0,0.059792748310373275,0.0,0.0,0.07434415850165806,0.0,0.007671781187458306,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141338,0.012278434268833087,0.3297852765676968,0.0,0.024602540190070167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26389619031755707,0.0,0.9743582398424797,0.0
ENSG00000154258,0.0,0.4768754804548241,0.03685730791450029,0.4241297361248003,0.0,0.0,0.05035155888611342,0.22820200138997382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13407471011494707,0.0,0.3829048621609106,0.0,0.1047820469899479,0.0,0.0,0.0,0.5565518116346342
ENSG00000231749,0.0,0.4323087699093957,0.2149118810397198,0.6693910753022418,0.0,0.0,0.03827828661300768,0.46513440824242247,0.0,0.0,0.0,0.0,0.0,0.0,0.33768042324085934,0.0,0.0,0.13545165894991124,0.7517946938167847,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085563,0.0,0.8879314512906034,0.11701328711727325,0.04727329247712941,0.0,0.0,0.024354704412989175,0.0,0.5079834459611683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55983727525558
ENSG00000135776,0.0,0.0,0.0,0.33355861157891376,0.0,0.0,0.18621410157629975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06227411731998888,0.015882638215324926,0.21925707081276996,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005471,0.0,0.7222959596734829,0.06409589832466782,0.4942769931868491,0.0,0.0,0.0,0.0,0.08035600977316283,0.0,0.0,0.0,0.0,0.0,0.8995663071648793,0.0,0.0,0.0,0.0,0.0,0.0,0.1442908117752007,0.0,0.0,0.0
ENSG00000004846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96638581526586,0.7225486285998117,0.8861507182351649,0.46521732069725696,0.0,0.18184134927254195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131269,0.12427023547345496,0.0,0.0,0.036481925570654584,0.0,0.050241271643485665,0.1318913775200203,0.1564269416555622,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.00848690591658584,0.10051146801741426,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197150,0.0,0.0,0.11045638359329867,0.22300644612988912,0.0,0.0,0.17480335991992946,0.0,0.0,0.0,0.0,0.13402691242294767,0.0,0.0,0.0,0.0,0.4692605554468736,0.0,0.016399822103624638,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150967,0.0,0.0,0.491537083931116,0.34482298580922593,0.0,0.0,0.35137712352533335,0.0,0.24708577912431606,0.5929463467734336,0.0,0.0,0.0,0.0,0.0,0.0,0.12086460939671949,0.0497090203685742,0.4257688586503161,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103222,0.0,0.0,0.06025418833044483,0.2044121599006817,0.0,0.0,0.03934221482098251,0.0,0.16497639870367214,0.0,0.0,0.36151453721454196,0.38727626635992074,0.0,0.4919195382032797,0.7054472590211807,0.7338947688715057,0.0,0.0,0.036212749905695965,0.0,0.0,0.0,0.0,0.0
ENSG00000124574,0.0,0.0,0.24683329835901946,0.1725130220988874,0.0,0.0,0.42508072856440743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07395833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140798,0.0,0.0,0.8432606407083527,0.12918844902778523,0.7978254871440826,0.0,0.9768845151045012,0.0,0.47086297858198944,0.0,0.22146120457297946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108846,0.0,0.0,0.23366835160346738,0.4781171239629632,0.0,0.891449686960797,0.41720658686209994,0.0,0.0,0.9782226336016522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21159854586553858,0.020517395182872437,0.0,0.0,0.0
ENSG00000125257,0.16956977639279192,0.15811363647135898,0.048324667822068165,0.2656864260479427,0.0,0.0,0.0,0.5892468214900018,0.06751768686557982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867311478112853,0.0,0.0,0.0
ENSG00000114770,0.0,0.0,0.3890862009506207,0.31327073493000945,0.0,0.04931876241839341,0.3331908273207191,0.0,0.11649419880840389,0.0,0.0,0.11713379164463247,0.0,0.0,0.0,0.0,0.0,0.0,0.23211015868377083,0.04564315352697095,0.0,0.0,0.0,0.0,0.0
ENSG00000256340,0.0,0.22948616715849385,0.5465356527794878,0.0,0.5583091934453934,0.0,0.7379155536187811,0.0,0.0,0.0,0.5282225879907493,0.0,0.027637130801687764,0.0,0.1100811123986095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009554808903821923,0.0,0.0
ENSG00000006071,0.0,0.0,0.7779367849056711,0.40922224252682626,0.0,0.16715208612664897,0.22730247495026845,0.0,0.16250933388932573,0.7966790206802349,0.0,0.0,0.0,0.0,0.000656906906906907,0.0,0.3777718211771964,0.0,0.043529019346230824,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069431,0.7469981572629191,0.7039131622331011,0.0,0.0,0.0,0.0,0.4956691997283172,0.7756715032765613,0.7563808627907127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615826226849006
ENSG00000173208,0.7548385429742279,0.0,0.08440207972270364,0.2269699650974243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339330741675474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117528,0.3143680524211381,0.2640952237919614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04190904283447911,0.0,0.0,0.0,0.06996268656716417,0.0,0.0,0.09868065713533794,0.0,0.0,0.0,0.08252086519143707,0.0896640589514044,0.0
ENSG00000119688,0.016865869853917664,0.0,0.0,0.21279565190504401,0.0,0.0,0.14009453726356308,0.0,0.06617359889940033,0.1792832002549838,0.0,0.0,0.0,0.039075121163166394,0.13915400046628318,0.0,0.0,0.0,0.22658183309770225,0.0,0.2321356775314404,0.0,0.0,0.0,0.0
ENSG00000164163,0.0,0.0,0.0,0.1760559883115237,0.0,0.061879080329264834,0.08738308309498985,0.0,0.0,0.0,0.0,0.0,0.0,0.059975767366720514,0.058370870870870874,0.0,0.0,0.08292919495635305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204574,0.0,0.0,0.0,0.024380495603517186,0.5316129787698965,0.14784572820542913,0.02285132759737256,0.0,0.0,0.0,0.029835935432654143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500434760046156,0.0
ENSG00000033050,0.0,0.0,0.12729636048526863,0.06015187849720224,0.43831490686806696,0.16523854056737153,0.1393505197834923,0.0,0.0,0.0,0.2644554348084868,0.0,0.0,0.0,0.0,0.0,0.0,0.3328243044836423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160179,0.0,0.0,0.0,0.007127631228350653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12550245277081884,0.0,0.0,0.0,0.0,0.6688812586897155,0.6406722060371398,0.0
ENSG00000118777,0.0,0.968342791055694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7174741077608793
ENSG00000172350,0.0,0.0,0.10193529751588677,0.08324451549871215,0.14086500855791845,0.0,0.00922842076047738,0.0,0.0,0.0,0.4944770164495612,0.09047671746050129,0.0,0.1185534840875467,0.0,0.08028296019900498,0.04870473863827906,0.11941673980278313,0.8345658472064257,0.5314896961239067,0.0,0.0,0.0,0.0,0.0
ENSG00000138075,0.0,0.0,0.10701906412478336,0.8696537802279362,0.0,0.38232580401899563,0.13657600148024795,0.0,0.11565672100892033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349219779314888
ENSG00000143921,0.0,0.0,0.2916604972186219,0.49840455273065976,0.0,0.25590909131715833,0.3263638117011718,0.0,0.0,0.0,0.0,0.0,0.0,0.43209295675493387,0.5582191275842945,0.03875,0.0,0.49377691415692065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143994,0.8147102935749617,0.0,0.0,0.018762767563726798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3440626523531732,0.0,0.0,0.0
ENSG00000144827,0.0,0.0,0.0,0.08334988658787872,0.29425509443084585,0.12457319759208962,0.2555547964998423,0.2853045137342404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544643313233394,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106077,0.0,0.00930438635356668,0.13139184869190024,0.44056299144328814,0.0,0.2635071749583253,0.26517831776168754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13658102852828746,0.0,0.0,0.0,0.0,0.0,0.016168478260869566
ENSG00000100997,0.0,0.0,0.02267475447718082,0.009281463717914558,0.09234353117132613,0.0,0.15262293934233984,0.0,0.0,0.0,0.39417526492777805,0.0,0.0,0.0,0.0,0.0,0.1596609744048883,0.0212172647914646,0.18177568174909675,0.0,0.0,0.05022001943893378,0.12839112624615354,0.0021624670928920646,0.0
ENSG00000131969,0.0,0.0,0.8793915265068235,0.7726636582865788,0.2719114830045455,0.0,0.26332154936799373,0.0,0.7039861799801324,0.0,0.10923265592151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045884082318353635,0.0,0.0
ENSG00000139826,0.0,0.17772444179575164,0.14413633737723858,0.23767263735628846,0.4668826756382529,0.0,0.07246276251272088,0.02990285260533934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09177717182438738,0.1323825497579426,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114779,0.0,0.0,0.014702484113229348,0.04887201350031086,0.0,0.09342843779232927,0.0559024886668517,0.0,0.0,0.0,0.0,0.29341054551437384,0.0,0.0,0.2626240935712301,0.0,0.012139107611548556,0.1947142755191083,0.0,0.0,0.0,0.0,0.0,0.0,0.6257441828715534
ENSG00000168792,0.6697003103355573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035395190887900906,0.3120328742921143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058314350930895,0.0,0.6579603648469805,0.0,0.0,0.0
ENSG00000264031,0.0,0.0,0.33753952528364095,0.276131737544161,0.0,0.0,0.3381881558078654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658416838179791,0.0
ENSG00000129968,0.0,0.3903758127228778,0.0,0.05857536193267608,0.0,0.0,0.1641112743527398,0.0,0.0,0.0,0.25782814513751706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721123081106671,0.0
ENSG00000226981,0.0,0.0,0.9421011383125806,0.10142599445470249,0.0,0.0,0.0,0.3441259650472492,0.0,0.01789587852494577,0.0,0.1733708769106999,0.04092827004219409,0.0,0.0,0.0,0.0,0.0,0.0,0.06194867682437851,0.0,0.0,0.0,0.0,0.0
ENSG00000107362,0.0,0.0,0.0,0.13394973649682504,0.0,0.0,0.06015820149875104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08371293464246296,0.0,0.0,0.0,0.054493910121797565,0.6685943254998548,0.0
ENSG00000136379,0.10996721707017705,0.0,0.01588677065280185,0.12412249272857873,0.0,0.33403052304332326,0.044338051623646964,0.0,0.0,0.02694275663575312,0.0,0.0,0.0,0.0,0.0,0.0,0.05614869711344464,0.0467992240543162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164074,0.0,0.0,0.27815318582790816,0.40159357334597723,0.0,0.0,0.38728652430638066,0.08234158893534899,0.12723424270931327,0.2478873202749648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04849660523763336,0.42384455744336524,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140526,0.0,0.0,0.2118041034088376,0.2875691433291955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12725225225225226,0.0,0.1736111111111111,0.0,0.0,0.0021823472356935015,0.02068045363575717,0.0,0.0,0.0,0.7779815220444628,0.0,0.0
ENSG00000158201,0.661020343716981,0.0,0.0,0.07635134764741759,0.0,0.0,0.0131834582292534,0.7075066455915985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06665279082589208,0.0,0.17923031491428865,0.11883379711611435,0.0,0.0,0.0
ENSG00000100439,0.04966799468791501,0.6426132630024776,0.0,0.0,0.0,0.0,0.0,0.19139386449709356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07413350449293966,0.0,0.4894491042363858,0.25477982546371175,0.0
ENSG00000011198,0.0,0.01484271156402304,0.15052771129314263,0.39959556875967606,0.0,0.0,0.3295077461189035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13221118714311067,0.0,0.0,0.0,0.14220538909221847,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163686,0.0,0.0,0.0,0.0629564463701038,0.0,0.0,0.5448281443376632,0.17809025065478107,0.0770108220554758,0.5316308747273956,0.0,0.0,0.0,0.0,0.0,0.0,0.1749110880531093,0.0,0.1519871874317843,0.0,0.0,0.0,0.0,0.2415926011311068,0.0
ENSG00000127220,0.0,0.0,0.5331202641751631,0.37462897612253854,0.007959579180509413,0.11488787964802726,0.28386332389246627,0.0,0.0,0.0,0.15689214686334949,0.0,0.0,0.0,0.0,0.0,0.05629691409507923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136754,0.636947434989411,0.0,0.006961294049682264,0.04664093505593121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010601777059773828,0.0,0.41121207870422327,0.6408596126603052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138443,0.0,0.0,0.5146676981948961,0.3277551329255597,0.15663067552602436,0.19358501277320467,0.3512920110547088,0.0,0.17144873000940733,0.14726574992005118,0.0672797036252977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108798,0.0,0.7698980740931718,0.0,0.04283240074606981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04470588235294118,0.013260869565217392,0.0,0.0,0.0,0.0,0.0,0.0,0.1241770299926847,0.0,0.8240121143026836,0.0,0.0,0.0
ENSG00000154175,0.22188100989634604,0.07769004367365023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878454995192937,0.0,0.0,0.0,0.6653476930474888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000097007,0.061407575533345346,0.07349357554275587,0.011554015020219527,0.049163258390051714,0.0,0.0,0.07817674639073474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07059428548603991,0.0,0.15074758447586772,0.09633152173913044
ENSG00000143322,0.0,0.0,0.2586977625283055,0.34825505291559633,0.0,0.08373545273914278,0.4077011470849939,0.1016403988420714,0.15633323234407262,0.03189958426606972,0.0,0.0,0.0,0.0,0.14104729729729729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099204,0.6414274132704656,0.3763889865860012,0.13409081471931525,0.0,0.0,0.0,0.0,0.35838173308356935,0.0,0.0,0.0,0.0,0.17667667667667666,0.0,0.18027402402402404,0.0,0.10668612732832916,0.0,0.3752051286387944,0.0,0.37345479043752866,0.0,0.0,0.0,0.02798913043478261
ENSG00000163995,0.0,0.0,0.8717826612689851,0.5499186631049232,0.0,0.37397911716716603,0.4705812636146821,0.0,0.049545312010034495,0.2067316088380963,0.0,0.0,0.13501001001001,0.0,0.0,0.0,0.0,0.3230003901272945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
