gene,Cerebellum-Astrocytes,Cerebellum-Granule_neurons,Cerebellum-Inhibitory_interneurons,Cerebellum-Microglia,Cerebellum-Oligodendrocytes,Cerebellum-Purkinje_neurons,Cerebellum-SLC24A4_PEX5L_positive_cells,Cerebellum-Unipolar_brush_cells,Cerebellum-Vascular_endothelial_cells
ENSG00000104728,0.1492820408301239,0.0,0.0,0.0,0.004105301914580265,0.0020460513464409806,0.0,0.0,0.19697370644221282
ENSG00000104738,0.3039209986478327,0.0,0.0,0.0,0.02624884905402597,0.0,0.0,0.0,0.005090743574754586
ENSG00000104760,0.0,0.0,0.0,0.8808048346697993,0.0,0.0,0.01679492245707504,0.0,0.03561802506954779
ENSG00000104763,0.0,0.0,0.0,0.32240583504120557,0.0,0.11882985960086936,0.27732435703820585,0.0,0.025235776846637584
ENSG00000104805,0.05820273621573691,0.0,0.0,0.04158263415361056,0.011431615981362043,0.0,0.010450181101729395,0.0,0.2604423970161591
ENSG00000104833,0.0,0.0007443551473402221,0.050238098743667095,0.0,0.0,0.0984693683626068,0.3443806222196798,0.0,0.0
ENSG00000104870,0.10505100643142017,0.0,0.0,0.6402590619865101,0.005151662375910324,0.0,0.0,0.0,0.4627972422550384
ENSG00000104894,0.09300818014217511,0.0,0.0,0.7045815584392897,0.0032205746061167743,0.0,0.0,0.0,0.054744678566631476
ENSG00000104903,0.0,0.0,0.0,0.5181088394797629,0.02870492487198293,0.0,0.0,0.001565874730021598,0.5776406782473442
ENSG00000104957,0.06916206985840485,0.0,0.0,0.0,0.0,0.004794795338291459,0.018347900795650733,0.0,0.009369909899074418
ENSG00000104964,0.0,0.21558367349024687,0.0,0.0,0.0,0.0,0.07931472394960758,0.003247330960854092,0.1353741911518379
ENSG00000104967,0.0,0.007256553235057298,0.024251818958998042,0.0,0.0,0.0715441429777213,0.0036143343154088656,0.0,0.014820362082216517
ENSG00000105088,0.0,0.0,0.0,0.0,0.040800919727424126,0.4335820748279979,0.1486066089670312,0.0,0.0
ENSG00000105135,0.0,0.0,0.0,0.0,0.0,0.21106462169990114,0.041274345261237695,0.0,0.07461880729743026
ENSG00000105137,0.07894950939276926,0.0,0.0,0.0,0.017132158489400844,0.0,0.0,0.0003968253968253968,0.7606818536858184
ENSG00000105143,0.0,0.0,0.0,0.0,0.0,0.8914524724734306,0.0,0.0,0.0
ENSG00000105176,0.00017848643503093765,0.0,0.0,0.0,0.010324110692840999,0.19073235417820875,0.004809099809328501,0.0,0.0
ENSG00000105186,0.0,0.0,0.0,0.007054619588495176,0.0,0.3231205797577405,0.08646209971413467,0.0,0.0
ENSG00000105193,3.5697287006187534e-05,0.02242430906287857,0.0,0.011453235768733543,0.0,0.0,0.0,0.0,0.34621673032767025
ENSG00000105220,0.0,0.0,0.007243784750046619,0.0,0.0,0.2068193650202005,0.2974814434307697,0.0,0.0008038841133397006
ENSG00000105223,0.0,0.0,0.0,0.10227234877043126,0.0,0.2889546889379128,0.3089555045614985,0.0,0.0017959527824620571
ENSG00000105255,0.0,0.0,0.0,0.0,0.0,0.23014007249118326,0.1500578203294182,0.0,0.0
ENSG00000105278,0.0,0.0,0.0,0.0,0.0,0.5257094021765852,0.41987876233461524,0.0,0.0
ENSG00000105287,0.06317961434515801,0.0,0.0,0.0009047884187082405,0.005731889762896473,0.0,0.0,0.0,0.3015402262674762
ENSG00000105290,0.0,0.00010582010582010585,0.2442125498038508,0.0,0.0,0.23821864440305465,0.3415927810092212,0.0,0.0
ENSG00000105323,0.05973176889899157,0.0,0.0,0.0003991720875221762,0.0,0.0,0.00014450867052023117,0.0,0.21839950709295755
ENSG00000105329,0.005473953304084929,0.0,0.0,0.42610393583717304,0.0,0.0,0.0,0.0,0.45567500513187686
ENSG00000105339,0.0,0.0,0.0,0.39786390147810574,0.0,0.2630778368983569,0.21122412924146935,0.0,0.15021762944210953
ENSG00000105355,0.48699005158356706,0.0,0.0,0.06935299183842804,0.0,0.0,0.0,0.0,0.2096927253302879
ENSG00000105357,0.15704578790535567,0.0,0.0,0.0,0.7404710648176156,0.0028879610299234523,0.03748849439579951,0.0,0.0
ENSG00000105366,0.00577740127344413,0.00791013806109145,0.0015350877192982456,0.9368553802083734,0.0,0.0,0.0,0.0,0.0
ENSG00000105372,0.013461032188208377,0.0,0.0,0.009767997937038841,0.0,0.0,0.0,0.0,0.289297684905716
ENSG00000105373,0.02710472464645214,0.00565112824503077,0.0,0.04305145189126728,0.0,0.0,0.0,0.0,0.2708842876128316
ENSG00000105379,0.0,0.0,0.0,0.0,0.0,0.3196775506005259,0.0,0.03165929389893202,0.045576827971362
ENSG00000105409,0.0,0.11129611034857366,0.29055190036112993,0.0,0.0,0.2438427376665148,0.4202869824910369,0.0,0.0
ENSG00000105419,0.0,0.07991226557767228,0.0,0.0,0.0,0.0,0.2924156637011284,0.0,0.0
ENSG00000105426,0.0,0.024414527589273885,0.10103413488692162,0.0,0.0,0.10226134097130926,0.09960459407851342,0.044737773756583124,0.0
ENSG00000105438,0.033143896061889104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18595212525241475
ENSG00000105464,0.0,0.12174475621233123,0.14350672376207213,0.0,0.014480171679782456,0.0,0.4714011788279986,0.0,0.0
ENSG00000105472,0.0,0.0,0.0,0.00056657223796034,0.0,0.030781338925513903,0.04316549400426444,0.0,0.5473334118433323
ENSG00000105483,0.19135528885083808,0.0,0.0,0.15023108692368425,0.003266033254156769,0.0,0.0,0.0,0.12687318005602222
ENSG00000105499,0.0,0.0,0.0,0.0,0.0,0.17916339895272723,0.4929494393131669,0.0,0.03909770169302166
ENSG00000105520,0.0,0.0,0.030537411340079177,0.0,0.0,0.3863616484477353,0.29036610141657404,0.0,0.0009329098848749503
ENSG00000105538,0.0,0.09689131416170088,0.0,0.0,0.007301378149448084,0.0,0.0008000587199060483,0.0,0.6967648813453342
ENSG00000105576,0.0,0.0,0.0,0.0,0.0,0.21988180595005682,0.0003663223636800384,0.0,0.0
ENSG00000105605,0.0,0.0,0.009263765344092918,0.0,0.042338079221083305,0.24255847913988368,0.199994828437253,0.0,0.0
ENSG00000105612,0.13901081348062186,0.0,0.0,0.5179936545612831,0.005896823435411772,0.0006132567849686848,0.0,0.0,0.0
ENSG00000105613,0.0,0.0065928134576714705,0.0427774293126574,0.0,0.0,0.34300802796254853,0.21088827248406608,0.0,0.0
ENSG00000105642,0.0,0.0,0.009548335974643425,0.0,0.0,0.5469846597126137,0.29442658215959977,0.025707560226656455,0.0
ENSG00000105649,0.0,0.0,0.011905078547086693,0.0,0.0,0.2912751823184032,0.2265346724003279,0.0,0.0
ENSG00000105650,0.0,0.0,0.0,0.016488010470033083,0.0,0.31619021596335684,0.2534244806814964,0.0,0.0766632027873503
ENSG00000105662,0.0,0.0,0.005937794533459001,0.0,0.0,0.19924462491715447,0.04447818284378207,0.0,0.0
ENSG00000105696,0.0,0.0,0.14730527079590816,0.0,0.0,0.26138218567672344,0.28926699949743556,0.0,0.0
ENSG00000105699,0.0,0.0,0.0,0.0,0.00824907003689932,0.0,0.012770473842782798,0.0,0.8781760586698174
ENSG00000105722,0.21417929145929301,0.0,0.0,0.02528074779649262,0.04861199274471837,0.0,0.0,0.0,0.3810364136457942
ENSG00000105737,0.0,0.0,0.0,0.0,0.0,0.1163843503617728,0.1720672764820703,0.0,0.0
ENSG00000105738,0.0010383386581469649,0.02003408972994804,0.0,0.0,0.0,0.28067908165631344,0.0,0.0,0.0
ENSG00000105767,0.020579723302659305,0.0,0.07562599529812274,0.0,0.2057951162689182,0.0027882988513243012,0.044605173705532235,0.0,0.0038738141783112787
ENSG00000105778,0.0,0.0,0.006527782896919213,0.0,0.00019516003122560497,0.16674778014568178,0.10782160364707581,0.0,0.0
ENSG00000105784,0.0,0.1606520332606369,0.030918670015240932,0.0,0.0,0.3252153278617112,0.2684378268085961,0.06274649526780039,0.003154038598999285
ENSG00000105792,0.027670122018518237,0.0,0.0,0.0,0.0,0.2545238509462267,0.019016758509387274,0.0,0.0
ENSG00000105808,0.0,0.004302832244008715,0.0,0.009956011730205279,0.0,0.48777382710957207,0.0,0.005483271375464684,0.0
ENSG00000105810,0.444976475074681,0.2969592242261456,0.0,0.0048337523908712765,0.0,0.0,0.0,0.0,0.0
ENSG00000105835,0.0,0.0,0.0,0.03520258501800968,0.0,0.040751425707087736,0.04364027270079249,0.0,0.5402259470187565
ENSG00000105852,0.041734162175887025,0.0,0.0,0.0,0.55649697804331,0.0,0.0,0.013055410121424789,0.4256765149375252
ENSG00000105854,0.45429799265569143,0.0,0.0,0.0,0.28757245688932476,0.0,0.0,0.0,0.5094595744124317
ENSG00000105855,0.4991098452233469,0.0,0.0,0.0,0.6210923471529713,0.0,0.0,0.0,0.0
ENSG00000105856,0.08124276430311181,0.0,0.0,0.0,0.0067838116697285095,0.0,0.0,0.002402135231316726,0.10964602354113039
ENSG00000105866,0.0,0.0,0.0,0.0,0.0,0.2893879258422535,0.003872282275490546,0.0,0.0
ENSG00000105877,0.0,0.0,0.0,0.0,0.1215140914378376,0.7982395041032521,0.0,0.0,0.0
ENSG00000105887,0.0,0.0,0.0,0.0,0.0,0.009824570763375277,0.003748179155724707,0.0,0.32865471799168344
ENSG00000105889,0.0,0.0,0.0,0.6072587567432943,0.002404317958783121,0.12554194768405827,0.0,0.0,0.14404871401746785
ENSG00000105894,0.6686757628155949,0.0,0.0,0.0,0.21245801390415203,0.0,0.0,0.0,0.05372891658647878
ENSG00000105926,0.5322844130601194,0.0,0.0,0.0,0.0,0.08851266669633052,0.0,0.0,0.0
ENSG00000105928,0.11375418108903182,0.0,0.0,0.023924293461400282,0.0,0.06763475296438663,0.01779739255364156,0.0,0.0
ENSG00000105939,0.07597432294397731,0.0,0.0,0.4685113110864929,0.07693191129373099,0.0,0.0,0.0,0.44929936526653336
ENSG00000105963,0.0,0.0,0.0,0.10407427004614854,0.0,0.3215725836619247,0.3478192269278463,0.0,0.0
ENSG00000105967,0.0,0.0,0.007561307901907358,0.9262458567288608,0.0,0.000727146814404432,0.019087288528311517,0.009188794308220047,0.005253143613500994
ENSG00000105968,0.14945214391204759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18268026356284403
ENSG00000105971,0.0,0.0,0.0,0.0,0.0,0.18902397133566595,0.0,0.0,0.6843436950952184
ENSG00000105974,0.2315755607005955,0.0,0.0,0.0,0.0,0.0,0.0011572172007669132,0.0,0.8611751121811537
ENSG00000105983,0.0,0.0,0.0,0.0,0.0,0.2350365350438506,0.1953519863794777,0.0,0.1062405929022594
ENSG00000106003,0.8658991739167949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025883663436708036
ENSG00000106012,0.06322462300385065,0.0,0.0,0.0,0.0,0.049129300021053646,0.10292190464497927,0.0,0.0
ENSG00000106018,0.044820713881684286,0.0,0.9407074918310585,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106025,0.2181212474934249,0.0,0.0,0.0,0.3348457687400121,0.0017150899202115016,0.0,0.0,0.11840780441664832
ENSG00000106034,0.0,0.0,0.0,0.6634524817845567,0.0,0.363135638004072,0.0,0.0,0.2556626748975988
ENSG00000106049,0.20743995197760548,0.0,0.007289574138428226,0.007914781092463132,0.2113145762307296,0.0,0.018212085094920415,0.0,0.0
ENSG00000106052,0.0,0.0,0.0,0.0,0.0,0.16229144018456915,0.007241881873545355,0.0,0.04810535580443598
ENSG00000106066,0.0,0.0,0.032027908556792814,0.6565119788369944,0.0,0.20753427984577447,0.0,0.010362309971280292,0.0
ENSG00000106069,0.0,0.0,0.4122333325561256,0.07990321396688226,0.0,0.41645158323722453,0.0,0.6258155250098473,0.0
ENSG00000106070,0.0,0.0,0.0,0.0,0.0,0.31875599636358826,0.3029696966784831,0.0,0.0732975763262513
ENSG00000106078,0.7628865850839481,0.0,0.0,0.0,0.39003159096860857,0.0,0.0,0.0,0.0
ENSG00000106089,0.0,0.17459968017396355,0.0,0.0028605482717520853,0.0,0.10513854809050435,0.15943872236359213,0.0,0.0
ENSG00000106100,0.29760323078874956,0.0,0.0,0.10831446311154726,0.0,0.0,0.0,0.0,0.3405294081044731
ENSG00000106211,0.3412275067173312,0.0,0.0,0.012864398823550071,0.0,0.0,0.0,0.0,0.543182807837427
ENSG00000106278,0.4901449963013732,0.0,0.0,0.0,0.5877205429430424,0.0,0.0,0.0,0.0
ENSG00000106299,0.0,0.0,0.0,0.005055096418732782,0.0,0.22926843441088238,0.0,0.0,0.010549956063091073
ENSG00000106327,0.0,0.0,0.008836694514737488,0.0,0.0,0.35965086196192125,0.3335962638438767,0.024270654668928814,0.0
ENSG00000106333,0.0,0.0,0.0,0.02129149438413876,0.0,0.27949175582566377,5.511811023622048e-05,0.0,0.4532567444681428
ENSG00000106348,0.0,0.24084252148803778,0.0,0.0,0.0,0.0067593749125583755,0.0011313104891446507,0.03300335297871015,0.027797727949267718
ENSG00000106366,0.0,0.0,0.0,0.0,0.011555976004608386,0.0,0.0,0.0,0.8633946147039062
ENSG00000106392,0.26516071920975903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01507646572304326
ENSG00000106397,0.0,0.0,0.0,0.07241381729467954,0.0054467085690678724,0.1531344282018956,0.0973105291969675,0.0,0.047850342134970636
ENSG00000106415,0.06739856073007144,0.0,0.11627326467927435,0.023044160681205652,0.5409158401662737,0.0,0.0,0.0,0.0
ENSG00000106443,0.0,0.0,0.16900280011948046,0.0,0.0,0.25340036832004054,0.05271136541791733,0.0,0.0
ENSG00000106460,0.4008027105480188,0.0,0.0,0.0,0.021888681299977356,0.0,0.0,0.0,0.0
ENSG00000106484,0.11713933644791777,0.0,0.008927136391795154,0.0,0.0,0.0,0.5094471014628332,0.01602290609323422,0.0
ENSG00000106524,0.0,0.0,0.0,0.0,0.0,0.29309110191085747,0.1447901258680049,0.0,0.0
ENSG00000106526,0.0,0.0,0.03718065505386436,0.011948831832513189,0.002235991379310345,0.5905057655487129,0.0,0.006888686131386862,0.0
ENSG00000106536,0.5056799789492092,0.0009339818849496456,0.0,0.0,0.0,0.0,0.61356718002341,0.0,0.0
ENSG00000106537,0.0,0.0,0.06096598151632382,0.0,0.003608247422680412,0.277841077274474,0.18504319111246934,0.0,0.015282969493152405
ENSG00000106538,0.6216333478969809,0.0,0.0,0.0,0.005074849900525792,0.0,0.0010670731707317074,0.011570631970260226,0.015714368831041076
ENSG00000106554,0.0,0.0,0.0,0.00011019283746556474,0.008026509572901326,0.18145549962718263,0.0986422018940658,0.0,0.0
ENSG00000106571,0.869425815777695,0.014211958824027789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106608,0.0,0.0,0.0,0.0,0.0,0.4046116800627249,0.18193406351732913,0.0,0.0
ENSG00000106617,0.0,0.10890158261716808,0.10108922664641586,0.0011157024793388428,0.0,0.17844313427585257,0.010526085907680015,0.006572414319906298,0.0
ENSG00000106624,0.10607267527061212,0.0,0.0,0.014435499657687425,0.029013893454101967,0.0,0.0,0.0,0.3292315978727273
ENSG00000106665,0.2875546010519279,0.0,0.0,0.0,0.0,0.0,9.70873786407767e-05,0.0,0.0
ENSG00000106686,0.0,0.0,0.0,0.0,0.0,0.3328278426876985,0.018176443779066603,0.0,0.0
ENSG00000106688,0.0,0.0,0.0,0.0,0.4914572528076229,0.44891189583084246,0.5461502159187767,0.0,0.0
ENSG00000106692,0.0,0.0,0.0,0.0,0.0003167062549485352,0.2087916858678681,0.06438121379512679,0.0,0.0
ENSG00000106701,0.0,0.0,0.0,0.0,0.0,0.39575176426537606,0.2095362421911813,0.0,0.0
ENSG00000106714,0.0,0.0,0.0,0.0,0.0,0.6947457404488736,0.009121918157266401,0.0,0.0
ENSG00000106723,0.0,0.0,0.0,0.0,0.0,0.20027839790942512,0.17601187782005157,0.0,0.004211694890468785
ENSG00000106771,0.0,0.0,0.0,0.0,0.0,0.24060426190974538,0.0238256138139486,0.0,0.0073208887263283
ENSG00000106772,0.0,0.21768142121067405,0.05360750792361357,0.0,0.0069968591283467545,0.0,0.5517429400109347,0.0,0.0
ENSG00000106780,0.0,0.0,0.0033569641367806506,0.0,0.0,0.2903354374807353,0.15909576343001428,0.0,0.0
ENSG00000106785,0.0,0.0,0.0,0.07617021641401854,0.008390165402092633,0.4610576209374063,0.006451626396682011,0.0,0.0
ENSG00000106789,0.0,0.0,0.0,0.0,0.0,0.7144978545135192,0.23206140657210242,0.0,0.0
ENSG00000106799,0.002107363204662373,0.012893134329329353,0.0,0.3112453816577036,0.008064952594965792,0.0,0.25147576023159535,0.016934896305749448,0.00023868458274398875
ENSG00000106804,0.35923003435727924,0.0,0.0,0.02123871990490019,0.0021169354838709684,0.0,0.006591681925189643,0.010761075844839083,0.0
ENSG00000106823,0.6653014554061698,0.0,0.0,0.014821734568331133,0.0,0.0,0.0,0.0,0.08805778207474245
ENSG00000106829,0.07500368039715005,0.05215065477732668,0.0,0.2433405975337971,0.03933985079956506,0.0,0.19708806013387825,0.0,0.002912501741890966
ENSG00000106852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044083366017285776,0.8116756747992647
ENSG00000106868,0.0,0.0,0.20153489124885485,0.011548876176045997,0.0,0.3025947660868222,0.018033193435262832,0.0036898839137645117,0.0
ENSG00000106948,0.23654389856535854,0.0,0.0,0.15234880898690714,0.11052224422827753,0.0,0.23565515312826835,0.0031383838294640727,0.0007610853739245533
ENSG00000106976,0.0,0.1777430178588442,0.24530706971053814,0.0,0.028200417528083433,0.0,0.2578354225607056,0.00547153024911032,0.0
ENSG00000106991,0.0,0.0,0.0,0.09662973812303231,0.0,0.0,0.0,0.0,0.8261795806387314
ENSG00000107036,0.0005203405865657521,0.0,0.0,0.033873315742299404,0.0,0.0895908204533362,0.0,0.0,0.010529205296961282
ENSG00000107077,0.0,0.11444871729162824,0.011375655956732556,0.0044795978710822,0.10101453856618349,0.004019783473977046,0.03406101114491846,0.0,0.0
ENSG00000107099,0.0,0.0,0.007338483146067416,0.9298487413327763,0.0,0.0,0.0,0.004850746268656717,0.0
ENSG00000107104,0.0,0.23652803556678859,0.0,0.0,0.6206496228607931,0.0,0.0,0.01435152670380309,0.0
ENSG00000107105,0.0,0.28821824748011615,0.45643231656649985,0.0,0.0,0.0,0.048376579395116,0.012290074018687728,0.0
ENSG00000107130,0.0,0.0,0.0,0.0,0.0,0.2638310936362504,0.18596129365291078,0.0,0.0
ENSG00000107164,0.0,0.0,0.0,0.0,0.0021388216303470545,0.15789946489753579,0.004859224800209761,0.0,8.932115919015483e-05
ENSG00000107186,0.3527737674440018,0.0,0.0,0.01586888194711399,0.030311485754010284,0.0,0.3610430814347822,0.0,0.09990878784734827
ENSG00000107201,0.05270058997454001,0.0,0.0,0.04542174813638831,0.0,0.1205133110341694,0.0,0.0,0.13095060918623538
ENSG00000107242,0.0,0.0,0.07505911939945385,0.01130383733697458,0.0,0.6558557838658782,0.0,0.0,0.0
ENSG00000107249,0.6940784869396575,0.0,0.0,0.0,0.0,0.0,0.05333571383739148,0.0,0.005929433037391516
ENSG00000107263,0.0,0.11917189080520861,0.0,0.12249696160511242,0.0,0.0746029911750592,0.0007037677205871819,0.0,0.03749382080788749
ENSG00000107281,0.0,0.0,0.0,0.0,0.00160332541567696,0.2595226416354115,0.08696713590987587,0.0,0.040199719931136885
ENSG00000107282,0.0,0.0,0.0,0.0,0.0,0.4314459022809076,0.10584473933278456,0.0,0.0
ENSG00000107295,0.0,0.273724182457061,0.6741367871800269,0.0,0.0,0.0,0.0,0.18082224390639698,0.0
ENSG00000107338,0.0,0.0,0.7899647719859306,0.0,0.0,0.0,0.0,0.0,0.010246020883195858
ENSG00000107341,0.0,0.0,0.0,0.0,0.0,0.18138802783230615,0.00269179004037685,0.0,0.0031647807637906647
ENSG00000107518,0.0,0.0,0.0,0.0,0.0,0.5543061907776529,0.0,0.0,0.0
ENSG00000107554,0.0,0.0,0.0,0.045691477321383525,0.0015354046242774565,0.24401292594263893,0.0,0.0,0.01049417949293398
ENSG00000107562,0.0,0.5330903308949778,0.0,0.0,0.0,0.0,0.0,0.0,0.4131705767026083
ENSG00000107623,0.8994651220547625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017840699815837935
ENSG00000107625,0.0,0.0,0.0,0.0,0.0,0.2451979443353247,0.05927294326241819,0.0,0.0
ENSG00000107643,0.0,0.12180204169878726,0.015666680294206738,0.0,0.0,0.16647946405430522,0.06306800573186207,0.036259204662632064,0.0
ENSG00000107669,0.001026928343222273,0.0,0.0,0.0,0.06112063909092335,0.10944087423749327,0.044075760430353925,0.0,0.0
ENSG00000107679,0.0,0.0,0.0,0.007654722095556568,0.00195160031225605,0.22824396938929226,0.44154381690206906,0.0,0.15340962672913278
ENSG00000107719,0.2662321102884957,0.0,0.0,0.46740227744282964,0.010560001985132962,0.0,0.0,0.0,0.5607914518025922
ENSG00000107731,0.0,0.34854010105083205,0.0,0.0,0.0,0.0,0.0,0.0004280821917808219,0.6547320011257087
ENSG00000107738,0.0,0.0,0.0,0.7176322069297008,0.0,0.0,0.0,0.0,0.49155268307620953
ENSG00000107745,0.0,0.0,0.0,0.0,0.0,0.3116634214908112,0.31763619393134035,0.001985981308411215,0.0
ENSG00000107758,0.0,0.0,0.0,0.0,0.0,0.3056368667103299,0.11337689313900871,0.0,0.0
ENSG00000107771,0.0,0.2270390157041828,0.0,0.0,0.0,0.2767266791094031,0.0,0.0,0.0
ENSG00000107779,0.31776763959036786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107798,0.0,0.0,0.023683863593003285,0.16129112273454368,0.0,0.23725143404236101,0.06812961174943202,0.0,0.0
ENSG00000107854,0.0,0.0,0.0,0.0,0.0,0.16186492316836096,0.04903763525038352,0.0,0.014995203176351083
ENSG00000107862,0.0,0.0,0.0,0.0026086507279443295,0.012833670557862536,0.15225630646425262,0.04719367879711207,0.0,0.0
ENSG00000107863,0.23915171482580108,0.0,0.0,0.0,0.0,0.1773583595729792,0.03326310709286785,0.0,0.0
ENSG00000107864,0.0,0.033971758912179184,0.1657539568218864,0.01415202129740837,0.0,0.32858677365305283,0.37843243901477913,0.0,0.0
ENSG00000107897,0.0,0.0,0.0,0.0028116966580976864,0.0,0.241440022712775,0.06941289586607198,0.0,0.003884780216723986
ENSG00000107902,0.0,0.0,0.0,0.0,9.811616954474097e-05,0.34154557506492494,0.022482088649531665,0.0,0.0
ENSG00000107954,0.0,0.0,0.0,0.0,0.0,0.3464539241659863,0.251899357662818,0.048233136309765154,0.0
ENSG00000107957,0.0,0.0,0.010204418619778376,0.0,0.0,0.38674274210163,0.3434821784886414,0.05904359270719783,0.037020404021444304
ENSG00000108001,0.0,0.0,0.0,0.0,0.0,0.6946559211507171,0.5268251670428316,0.0,0.0
ENSG00000108018,0.0,0.0,0.07024638814557282,0.0,0.03496563218471258,0.585235713861083,0.0,0.0,0.0
ENSG00000108021,0.0,0.0,0.005984153461217681,0.0,0.0,0.3014556046534934,0.16468804182472913,0.0,0.0
ENSG00000108061,0.0,0.0,0.0,0.0,0.0,0.3204291292860743,0.01891423240552038,0.0,0.003691941246526399
ENSG00000108091,0.0,0.0,0.0,0.0,0.0,0.15236093495265024,0.0034778647647319898,0.0,0.0
ENSG00000108094,0.0,0.0,0.0,0.0,0.004383135142083413,0.20118578372253176,0.027482780800902405,0.0,0.0
ENSG00000108100,0.0,0.0,0.0,0.0007238307349665923,0.0,0.2919088886433439,0.13323018775428963,0.0,0.0818793941469239
ENSG00000108107,0.0,0.026610466871424942,0.0,0.030537226215727943,0.0,0.0,0.0,0.0,0.3436315019925264
ENSG00000108175,0.0,0.21311085645959763,0.0022907488986784142,0.0,0.0,0.0,0.033927507040503055,0.006892523364485981,0.016938956975804047
ENSG00000108219,0.0,0.0,0.0,0.0014838129496402876,0.0,0.3274440604486388,0.0,0.0,0.2260593192899196
ENSG00000108231,0.0,0.0,0.724579550005303,0.0,0.0,0.0225798654743939,0.6777740079931166,0.0,0.0
ENSG00000108239,0.0,0.0,0.0,0.3192730389643099,0.0,0.36720852676632104,0.0632171536089604,0.0,0.0
ENSG00000108270,0.0,0.0,0.0,0.0008994214046974554,0.0,0.33657852000800653,0.0,0.0,0.0
ENSG00000108298,0.0,0.07516949758801893,0.0,0.030844986098585922,0.0,0.0,0.0,0.0,0.3386073674862349
ENSG00000108370,0.0,0.6521843198848196,0.0,0.0,0.0,0.0,0.2426249300388575,0.0,0.0
ENSG00000108375,0.7740596479058925,0.10485424065564902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108379,0.8535133123393142,0.0,0.0,0.0,0.0,0.0,0.03210892261497073,0.0,0.0
ENSG00000108389,0.0,0.0,0.0,0.0,0.0,0.15796057131149857,0.14216314181849096,0.0,0.0
ENSG00000108395,0.0,0.0,0.0,0.0,0.0,0.1276618607211985,0.08217281493970843,0.0,0.0
ENSG00000108424,0.0028841967784066173,0.0,0.0,0.0,0.0,0.13711471346151508,0.0062193503128706255,0.0,0.016213202932473744
ENSG00000108433,0.0,0.0,0.0,0.0,0.0,0.14148293099727363,0.05903999510718088,0.0,0.022996746283650695
ENSG00000108474,0.0,0.0,0.0,0.0,0.0,0.33678046765471303,0.17808615496785027,0.0,0.0
ENSG00000108518,4.930966469428008e-05,0.0,0.0,0.13688988200816282,0.0,0.0,0.0,0.0,0.5487516721653184
ENSG00000108582,0.0,0.0,0.0005421184320266889,0.0,0.00036818851251840936,0.007986803486257162,0.05578114666360608,0.0,0.46572737483956295
ENSG00000108599,0.08641467640144382,0.0,0.0,0.08858052902396865,0.0,0.013342689252174971,0.00011410040835935627,0.0,0.0
ENSG00000108622,0.0,0.0033653846153846156,0.0,0.01980231320457576,0.0,0.0,0.0,0.01451022741710075,0.9364223278609664
ENSG00000108639,0.00024732884843688173,0.0,0.0,0.3845266084376837,0.0,0.0,0.0,0.04821035328421379,0.39783907822666276
ENSG00000108669,0.0,0.0,0.015311478875907995,0.12298590394493523,0.0,0.28189698920176537,0.09507128263318108,0.0,0.007845307370908808
ENSG00000108679,0.10298919724996458,0.0031623931623931613,0.0,0.0,0.0,0.0,0.0,0.0,0.07539505003581194
ENSG00000108684,0.0,0.0,0.0,0.0,0.0,0.6636073536354634,0.0,0.0,0.0
ENSG00000108773,0.016683413291751933,0.0,0.0,0.004333192607186415,0.013754388706725889,0.14928375504067773,0.0,0.0,0.023352470545778877
ENSG00000108797,0.0,0.010149832237701377,0.003221415607985481,0.0,0.0,0.254837362698166,0.187982706756316,0.0,0.001622718052738337
ENSG00000108821,0.0,0.0,0.0,0.0,0.0,0.183578401017324,0.0,0.0,0.20155763150799624
ENSG00000108828,0.0,0.017343351533363645,0.0,0.012974979891574206,0.0,0.0,0.22241435640456905,0.0,0.38805451966937277
ENSG00000108848,0.0,0.0,0.0,0.0,0.0,0.26793033993924575,0.009408277709507336,0.0,0.0
ENSG00000108852,0.0,0.03027091039466392,0.00410996881976396,0.0,0.0,0.013443613880619132,0.20592761838540172,0.00274294670846395,0.0
ENSG00000108924,0.0,0.044412583529060724,0.0,0.0,0.011307238401755312,0.17474609822515028,0.0,0.002983870967741935,0.10170650619040109
ENSG00000108946,0.0,0.0,0.0,0.005702255167157353,0.0,0.062122197357698104,0.09648147959575105,0.0,0.35464809626994426
ENSG00000108947,0.0,0.0,0.0,0.0,0.0,0.12847819914283592,0.06103029498190975,0.0,0.0
ENSG00000108950,0.0,0.0,0.0,0.1506310376843098,0.0,0.0037233063328424155,0.47514585771274015,0.0,0.6317404167105471
ENSG00000108960,0.0,0.0,0.0,0.04525811801490504,0.00943328764674334,0.020066917456575777,0.1614709244750658,0.0,0.43625187888851824
ENSG00000109046,0.19024246835428962,0.0,0.0,0.10432178924135026,0.0,0.1518494586318527,0.2655968656546074,0.0,0.0
