gene,col5a2,dcc,gaba_fbxl7,gaba_reln,gaba_sox6_tac1,gaba_sst,gaba_vip,htrc2,il1rapl2,pdzd2,zfp804b
ENSG00000132274,0.0,0.22824545485095943,0.0,0.0,0.0,0.0,0.12122261588064386,0.5605349793801072,0.12704918032786885,0.0,0.0
ENSG00000175352,0.0,0.0,0.513344896992261,0.15069120586275817,0.2004119850187266,0.4968086715907516,0.14449375390763874,0.0,0.0,0.0,0.0
ENSG00000255823,0.0,0.0,0.061739750281680425,0.18868968306843056,0.04157303370786517,0.0,0.08803986710963455,0.0,0.0,0.0,0.0
ENSG00000050165,0.0,0.0,0.0,0.0893987341772152,0.0,0.0,0.15033222591362128,0.0,0.0175561797752809,0.0,0.0
ENSG00000133816,0.2879730247374045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28977482040891506,0.0,0.017133956386292833
ENSG00000197702,0.0,0.0,0.0,0.0,0.14973644594742008,0.0,0.0,0.0,0.7575900156556455,0.0,0.0
ENSG00000152266,0.0,0.0,0.0380749477606304,0.3130363487833508,0.14559550561797752,0.0,0.2305131419254392,0.0,0.0,0.0,0.0
ENSG00000197601,0.09606997170755965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11216959845275372,0.0,0.11370716510903427
ENSG00000262655,0.0,0.0,0.0,0.0,0.0,0.43143390886310995,0.0,0.5239454456188083,0.0,0.0,0.0
ENSG00000152270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102168651890056,0.0,0.0
ENSG00000110693,0.0,0.0,0.0,0.0,0.8964891731209775,0.8440894495749374,0.0,0.0,0.0,0.0,0.0
ENSG00000129159,0.0535405872193437,0.0,0.0701990131164875,0.0,0.3528445147449184,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165973,0.25826092215882746,0.011538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.09901685393258428,0.006648936170212766,0.02336448598130841
ENSG00000171714,0.3557135944839822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148935,0.27521118525836175,0.0,0.0,0.0,0.08310243263881315,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187398,0.0,0.0,0.5354414050638583,0.1514704482725802,0.39930347987345916,0.0,0.13491007833666377,0.23405075489881144,0.0,0.0,0.0
ENSG00000134343,0.6230285304938538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5596336526266368,0.0,0.0
ENSG00000066382,0.191135356297097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31118447378951586,0.0
ENSG00000110427,0.08430609597924774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085063,0.0,0.0,0.0995886629638843,0.005537974683544304,0.0,0.0,0.39780306269937826,0.0,0.0,0.0,0.0
ENSG00000121691,0.08173076923076923,0.0,0.0,0.0,0.0,0.0,0.2562460468058191,0.0,0.0,0.6872934173669467,0.0
ENSG00000110436,0.0,0.0,0.0,0.1790116113067479,0.0,0.0,0.0,0.23962371671602517,0.0,0.0,0.0
ENSG00000179241,0.4558255003130106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022010508289732,0.0,0.09016393442622951
ENSG00000148948,0.21496710415784628,0.0,0.0,0.0,0.26994756554307114,0.0,0.132890365448505,0.1279220779220779,0.17837078651685392,0.0,0.11526479750778816
ENSG00000175264,0.4410971346214587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,0.022540983606557378
ENSG00000135365,0.17785931735247273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09197711364892246,0.0,0.06984449210969818
ENSG00000198561,0.5831396402264429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03115264797507788
ENSG00000011347,0.28613670423311355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17079572665315895,0.0,0.0
ENSG00000167996,0.005188067444876783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02071629213483146,0.09175531914893617,0.0
ENSG00000126500,0.0,0.0,0.0,0.8984191094825671,0.0,0.0,0.0,0.0,0.12756147540983606,0.0,0.0
ENSG00000245532,0.0,0.0,0.2426687312779198,0.0,0.6926069052034471,0.0,0.5049302352022934,0.0,0.0,0.0,0.0
ENSG00000131620,0.0,0.0,0.0,0.3325877986104502,0.49757010957177317,0.04119850187265917,0.634544887055123,0.0,0.0,0.0,0.0
ENSG00000162105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137478,0.0,0.0,0.0,0.041930379746835444,0.26744569288389514,0.10686370297997068,0.0024916943521594683,0.07930338213023724,0.0,0.0,0.0
ENSG00000158555,0.0,0.0,0.6982442605485223,0.08928571428571429,0.018,0.17076819736199314,0.08487084870848709,0.023851590106007067,0.0,0.0,0.0
ENSG00000149269,0.24416510419816806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034472790159841,0.0,0.0
ENSG00000149256,0.11497080031988602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395164727492274,0.0,0.30398675161295813
ENSG00000150672,0.21498054474708173,0.06346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.17064606741573032,0.2393617021276596,0.18146417445482865
ENSG00000137501,0.0,0.23378962991031957,0.0,0.0,0.0,0.0,0.0,0.0,0.3792655440944721,0.0,0.0
ENSG00000166575,0.15884256365799077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603227778801089,0.0,0.0
ENSG00000168959,0.20201037613488976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12956460674157302,0.13829787234042554,0.0
ENSG00000086991,0.5502979416771477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143118557573201,0.0,0.0
ENSG00000077616,0.0,0.0,0.0,0.0,0.0,0.03351449275362319,0.0,0.046103896103896105,0.3058344078099098,0.0,0.0
ENSG00000165323,0.4525898076910153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15947918585374837,0.0,0.0
ENSG00000166025,0.0,0.0,0.49820118725345686,0.11672575425906538,0.4511699938184066,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149972,0.1303501945525292,0.23461538461538461,0.009025270758122744,0.21360759493670886,0.1651685393258427,0.0,0.0,0.0,0.1913623595505618,0.0,0.0
ENSG00000137672,0.0,0.0,0.0,0.0,0.0,0.9437134988539544,0.0,0.0,0.0,0.0,0.0
ENSG00000170962,0.0,0.0,0.557242370734742,0.0,0.0,0.0,0.0,0.0,0.0,0.5285544217687075,0.0
ENSG00000152578,0.11997405966277562,0.0,0.0,0.0,0.08370786516853933,0.0,0.0,0.0,0.0,0.27231382978723406,0.0
ENSG00000152402,0.09727626459143969,0.11634615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178105,0.23088667437949711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05055272108843537,0.0
ENSG00000137727,0.0,0.0,0.0,0.0,0.11160299625468165,0.0,0.0,0.0,0.24746730521274635,0.0,0.07710280373831775
ENSG00000150779,0.4281371110694108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34823990503673685,0.0,0.5579794363483609
ENSG00000177103,0.0,0.0,0.29889697926430353,0.11892666793566195,0.0,0.16028583268318886,0.0,0.0,0.0,0.0,0.0
ENSG00000255245,0.0,0.08557692307692308,0.10033859136793212,0.2348731797849053,0.0,0.07789855072463768,0.15614617940199335,0.0,0.016853932584269662,0.0,0.0
ENSG00000149575,0.0,0.0,0.0,0.20364399923860282,0.0,0.0,0.0008305647840531562,0.07195631223899776,0.0,0.0,0.0
ENSG00000137642,0.19728936916594425,0.06634615384615385,0.0,0.0,0.0,0.0,0.0,0.04025974025974026,0.0,0.0,0.0
ENSG00000154127,0.0,0.0,0.6592016272372574,0.0,0.21157303370786518,0.14115168539325842,0.27440514951368,0.0,0.0,0.0,0.0
ENSG00000166257,0.15949275216225478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.0
ENSG00000110002,0.0,0.0,0.0,0.05921052631578947,0.16208988764044946,0.010299625468164793,0.7107096730809265,0.21560478342510386,0.0,0.0,0.0
ENSG00000154144,0.2012677835796321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009831460674157303,0.0,0.0
ENSG00000154146,0.46125808309282434,0.1642683465959328,0.0,0.0,0.0,0.0,0.0,0.0,0.021769662921348316,0.0,0.0
ENSG00000154134,0.2865483222784487,0.411591390261115,0.0,0.0,0.0,0.0046816479400749065,0.0,0.6349507604748809,0.0,0.0,0.0
ENSG00000149571,0.10830090791180286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10639044943820225,0.05851063829787234,0.0
ENSG00000134909,0.13229571984435798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0972872340425532,0.0
ENSG00000084234,0.0,0.0,0.12491089700843891,0.0,0.07134831460674157,0.0806159420289855,0.0,0.0,0.0,0.0,0.0
ENSG00000182667,0.03437094682230869,0.0,0.054783968359815124,0.01661392405063291,0.0747191011235955,0.005434782608695652,0.0,0.0,0.07689606741573034,0.0,0.0
ENSG00000183715,0.22600518806744488,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.024025974025974027,0.22787921348314608,0.20877659574468085,0.0
ENSG00000151062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17279411764705882,0.9825224482316292
ENSG00000151067,0.130674448767834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15730337078651685,0.0,0.002336448598130841
ENSG00000139190,0.20079400280908316,0.0,0.0,0.0,0.21197003745318355,0.22557006127156112,0.0,0.0,0.0,0.0,0.0
ENSG00000188393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7153355989804587,0.0,0.0,0.0
ENSG00000139083,0.14032815198618306,0.0,0.0,0.0,0.42389800370895603,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273079,0.3233671364152605,0.0,0.0,0.0,0.034269662921348316,0.0,0.0,0.0,0.10919943820224719,0.0,0.0
ENSG00000134533,0.0,0.0,0.2762466079969157,0.4366305399574887,0.0,0.018726591760299626,0.409846883059411,0.0,0.0,0.0,0.0
ENSG00000151490,0.02496757457846952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888563829787234,0.0
ENSG00000151491,0.0,0.0,0.0,0.8063021477744996,0.0,0.465363664812956,0.3898284899645948,0.0,0.0,0.0,0.0
ENSG00000048540,0.011024643320363165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28997684180055,0.0
ENSG00000052126,0.20265888456549935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622340425531915,0.0
ENSG00000172572,0.0,0.0,0.3328599540458961,0.09398496240601503,0.0,0.09831460674157304,0.8727210160977714,0.0,0.0,0.0,0.0
ENSG00000069431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587630887694494,0.3836267779015883,0.0,0.10243055555555555
ENSG00000111728,0.0,0.0,0.0,0.0,0.21621941020326535,0.0,0.0,0.10156374515975658,0.2248802726100571,0.0,0.0
ENSG00000134532,0.3411809573731712,0.14423076923076922,0.0,0.0,0.20623970037453182,0.0,0.0,0.12337662337662338,0.0,0.0,0.0646417445482866
ENSG00000060982,0.05613126079447323,0.0,0.0,0.0,0.17673408239700372,0.0,0.11810876414411986,0.0,0.0,0.0,0.0
ENSG00000118308,0.0,0.12650846859562456,0.0,0.0,0.0,0.0,0.0,0.39744646579198106,0.5222395488535776,0.0,0.05555555555555555
ENSG00000123094,0.0,0.0,0.3007809684644257,0.31679277307192033,0.6113717319370204,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123104,0.3788668833703208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111790,0.020748909632198276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10141156462585034,0.0
ENSG00000029153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09181018603794436,0.0,0.0
ENSG00000110841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18817986823962002
ENSG00000087494,0.0,0.0,0.0,0.0,0.04933333333333333,0.0,0.9773184961679658,0.0,0.0,0.0,0.0
ENSG00000123106,0.0,0.0,0.0,0.0,0.12579026217228464,0.0,0.0,0.0,0.15616941425676922,0.0,0.0
ENSG00000151746,0.016950263099534284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702396850248665,0.0,0.009345794392523364
ENSG00000139132,0.0,0.0,0.0,0.0,0.40899316388494966,0.0,0.37038659752925457,0.044169611307420496,0.0,0.0,0.0
ENSG00000057294,0.0,0.0,0.8344615378825881,0.16944655943656609,0.12113857677902622,0.0,0.41251493946930873,0.0,0.0,0.0,0.0
ENSG00000139117,0.4442254640751143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151229,0.2956123196440932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424157303370786,0.0,0.0
ENSG00000188906,0.4023228762964353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000018236,0.11186770428015565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12183988764044944,0.11436170212765957,0.00778816199376947
ENSG00000165966,0.0,0.49622473645725773,0.0,0.0,0.0,0.0,0.0,0.3665334689513014,0.3333544391232271,0.0,0.6192947989547691
ENSG00000139174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11271422641285656,0.0,0.0,0.0
ENSG00000139173,0.1403012708077122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6692945369781038,0.0,0.0
ENSG00000184613,0.17963683527885863,0.19038461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.17134831460674158,0.03856382978723404,0.21728971962616822
ENSG00000185610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077422670821805,0.35838845155007304,0.0,0.0
ENSG00000111371,0.0,0.0,0.0,0.011075949367088608,0.2632134831460674,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179715,0.43734191153094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761549635346663,0.0,0.0
ENSG00000123416,0.1569390402075227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12745786516853932,0.0,0.0381619937694704
ENSG00000110881,0.16018998272884283,0.0,0.0,0.02913533834586466,0.0,0.02153558052434457,0.597636369928477,0.0,0.0,0.0,0.0
ENSG00000161835,0.9056594250322704,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.028688524590163935,0.0,0.13319672131147542
ENSG00000205352,0.17659758203799655,0.0,0.6075731525896176,0.0,0.0,0.0,0.0,0.0176678445229682,0.0,0.0,0.0
ENSG00000135426,0.7670084711898384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375945378151261,0.0
ENSG00000065357,0.1203168593064966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757207883153261,0.0
ENSG00000065361,0.0,0.0,0.0,0.0,0.0,0.0,0.30353481363146767,0.6403390859088021,0.0,0.0,0.0
ENSG00000166863,0.0,0.0,0.0,0.0,0.0,0.4180892374959594,0.9214816984696731,0.0,0.0,0.0,0.0
ENSG00000179912,0.07556635282890801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33337516117148647,0.0,0.0
ENSG00000198673,0.1566147859922179,0.20865384615384616,0.0,0.0,0.03651685393258427,0.0,0.0,0.0,0.12148876404494383,0.02925531914893617,0.0
ENSG00000061987,0.14316075616755036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11460443912322711,0.0,0.0
ENSG00000156076,0.0,0.0,0.0,0.5958025998540655,0.7650802182950922,0.33689089967845187,0.0,0.0,0.0,0.0,0.0
ENSG00000090376,0.0,0.0,0.0,0.9178183790171631,0.0,0.0,0.4328176401677399,0.0,0.0,0.0,0.0
ENSG00000155974,0.0,0.0,0.21872870128351024,0.27619682116684113,0.29229213483146066,0.06951229441459046,0.0,0.21503831857188746,0.0,0.0,0.0
ENSG00000255733,0.0,0.026785714285714284,0.0,0.039473684210526314,0.0,0.0,0.0,0.9434002808691625,0.0,0.0,0.0
ENSG00000127328,0.0,0.0,0.34946837449331836,0.15608047016274862,0.40349434566015785,0.0,0.0,0.09102840622275252,0.0,0.0,0.0
ENSG00000135643,0.1441822409494432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25878960213667346,0.0,0.38163509907563453
ENSG00000127329,0.0,0.0,0.009554140127388535,0.0,0.0,0.0,0.0,0.0,0.20408915085651133,0.0,0.28729859302384964
ENSG00000153233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026623376623376622,0.056530898876404494,0.065,0.0
ENSG00000236333,0.06778929188255613,0.24774170783345095,0.0,0.0,0.0,0.0,0.0,0.17534019218273056,0.0,0.0,0.4961306559930545
ENSG00000072657,0.45021269732465075,0.0625,0.0,0.0,0.0,0.2852653257892268,0.0,0.42170355823243183,0.0,0.0,0.08021806853582554
ENSG00000166006,0.0,0.0,0.24069879739704292,0.17167721518987342,0.345088214974001,0.16847826086956522,0.0,0.0,0.10498595505617977,0.0,0.0
ENSG00000180881,0.15924914148236258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3822762530443503,0.0,0.0
ENSG00000139278,0.21958730670752608,0.0,0.0,0.0,0.048187265917602994,0.29830603941698447,0.0,0.0,0.4917252512228567,0.0,0.0
ENSG00000139289,0.0,0.0,0.0,0.0,0.6952163618292668,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091039,0.0,0.0,0.0,0.0,0.035955056179775284,0.0,0.0,0.0,0.16044621477251797,0.0,0.0
ENSG00000067798,0.07328145265888457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27672568613004234,0.0,0.21339563862928349
ENSG00000067715,0.2240596627756161,0.23365384615384616,0.0,0.0,0.010674157303370787,0.0,0.0,0.0,0.238061797752809,0.24069148936170212,0.23286604361370716
ENSG00000177425,0.0,0.0,0.0,0.0,0.02666666666666667,0.9667299021637186,0.0,0.0,0.0,0.0,0.0
ENSG00000058272,0.2769181400912616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06882022471910113,0.0,0.0
ENSG00000165899,0.06692573402417962,0.6252794764025387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40611195163679076
ENSG00000111052,0.0,0.21809713275230513,0.0,0.0,0.0,0.0,0.0,0.0,0.2618084975747529,0.0,0.04295618201317603
ENSG00000139220,0.11543450064850844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07268258426966293,0.2047872340425532,0.0
ENSG00000179104,0.0,0.0,0.3334580903971265,0.1230310745217474,0.0,0.18458923628073604,0.0,0.012987012987012988,0.1718490974396758,0.0,0.0
ENSG00000182050,0.2671955538530809,0.0,0.310002134018352,0.21415484914818694,0.0,0.15579710144927536,0.0,0.14415584415584415,0.03616573033707865,0.0,0.0
ENSG00000070961,0.07263294422827497,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.06320224719101124,0.19281914893617022,0.0
ENSG00000011465,0.0,0.0,0.0,0.0,0.0,0.9665130804390538,0.1031507256639891,0.0,0.0,0.0,0.0
ENSG00000133639,0.0,0.0,0.1274892374310818,0.22389736207607625,0.0,0.0,0.5376275980643584,0.0,0.0,0.0,0.0
ENSG00000074527,0.0,0.0,0.0,0.3976644538561594,0.12130337078651685,0.7897459892903718,0.0,0.0,0.0,0.0,0.0
ENSG00000255794,0.26154546615323615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8865560601694724,0.0,0.0
ENSG00000185046,0.21108949416342412,0.17307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.14150280898876405,0.21675531914893617,0.0
ENSG00000179520,0.0,0.0,0.0,0.0,0.15138187702265374,0.9114137343552371,0.0,0.0,0.0,0.0,0.0
ENSG00000151572,0.0,0.0,0.019855595667870037,0.0,0.5334794007490636,0.27493668686367867,0.2326286302730137,0.0,0.0,0.0,0.0
ENSG00000256870,0.0,0.0,0.0,0.0,0.08866666666666667,0.0,0.6116120311008945,0.4555520498431714,0.0,0.0,0.0
ENSG00000196091,0.48856947027019204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323682788475937,0.0,0.0
ENSG00000017427,0.0,0.0,0.3677554825776215,0.4270188921671267,0.043333333333333335,0.2852540849732772,0.7755920276000657,0.0,0.0,0.0,0.0
ENSG00000179088,0.013816925734024179,0.0,0.10668789808917198,0.0,0.0,0.0,0.0,0.0,0.8925438253210106,0.0,0.0
ENSG00000111696,0.6585617134993659,0.0,0.0,0.0,0.0,0.0,0.06862745098039216,0.0,0.0,0.0,0.0
ENSG00000171310,0.0,0.0,0.5714436633681261,0.32275705085498557,0.0,0.0,0.2541173982679831,0.0,0.0,0.0,0.0
ENSG00000074590,0.18728285048016505,0.11346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.10340877693866274,0.0,0.0
ENSG00000151136,0.0,0.0,0.0,0.0,0.8987931832781839,0.0056179775280898875,0.2763360128227039,0.0,0.0,0.0,0.0
ENSG00000110876,0.0,0.0,0.6550673783144529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111249,0.8110156872354207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735054873013035,0.0
ENSG00000089169,0.0,0.0,0.3703785733105741,0.05775316455696203,0.0,0.07630068392769908,0.0,0.0,0.0,0.0,0.0
ENSG00000171435,0.029831387808041506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014747191011235955,0.0,0.0
ENSG00000139767,0.0,0.0,0.0,0.0,0.10280898876404494,0.0,0.0,0.0,0.12034905139067968,0.0,0.0
ENSG00000122966,0.04409857328145266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157782,0.3893935140885807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055828651685393256,0.02125,0.0
ENSG00000089041,0.0,0.0,0.12818471337579618,0.0,0.0,0.0,0.0,0.0,0.0,0.577046318527411,0.0
ENSG00000196498,0.02849740932642487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30292104132129916,0.0,0.0
ENSG00000081760,0.2833024199780918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13540707312580585,0.0,0.0
ENSG00000139364,0.04734111543450065,0.0,0.0,0.0,0.06910112359550562,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256193,0.23636574996678625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7268985466527036,0.0
ENSG00000181234,0.0,0.0,0.0,0.0,0.8611457431850963,0.49656486740698075,0.0,0.0,0.0,0.0,0.0
ENSG00000151952,0.17562985961304545,0.0,0.18398905470348825,0.0,0.0,0.0,0.0,0.0,0.0,0.1361436170212766,0.07554517133956386
ENSG00000125207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121909521078967,0.0,0.0,0.0
ENSG00000132932,0.2191320067471758,0.0,0.004777070063694267,0.0,0.0,0.0,0.0,0.0,0.08637640449438203,0.0,0.0
ENSG00000132964,0.0,0.0,0.0,0.0,0.015168539325842697,0.0,0.0,0.0,0.46484120771167187,0.0,0.0
ENSG00000132970,0.0,0.0,0.0,0.0,0.30034056943383874,0.19197961705881922,0.0,0.0,0.0,0.0,0.0
ENSG00000122025,0.0,0.0,0.0,0.06109022556390977,0.23302643540234902,0.8985102903312601,0.0,0.0,0.0,0.0,0.0
ENSG00000073910,0.36156025080139514,0.0,0.027762767596403688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133121,0.0,0.0,0.0,0.0,0.0,0.0,0.16583064831527736,0.0,0.3582892030453736,0.0,0.012461059190031152
ENSG00000172915,0.2172503242542153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18504213483146068,0.07712765957446809,0.048286604361370715
ENSG00000221348,0.18482490272373542,0.0,0.0,0.0,0.0,0.0,0.0,0.08506493506493507,0.10990168539325842,0.0,0.18691588785046728
ENSG00000133083,0.20829721174976312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055126404494382025,0.0,0.007009345794392523
ENSG00000133110,0.0,0.0,0.0,0.0,0.864902515666097,0.0,0.0,0.0,0.0,0.0,0.5910818942382121
ENSG00000133107,0.0,0.0,0.0,0.0,0.5825867604814371,0.13123698191990707,0.0,0.0,0.0,0.0,0.0
ENSG00000133103,0.3986818012870915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120658,0.18573550264443595,0.0,0.0,0.0,0.16425468164794008,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102468,0.1747411006498525,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.19415407994105727,0.0,0.0
ENSG00000136156,0.0,0.0,0.0,0.16693037974683544,0.0,0.0,0.05398671096345515,0.0,0.0,0.0,0.0
ENSG00000139687,0.3357711202059098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46145008288819306,0.0,0.0
ENSG00000136161,0.0,0.0,0.0,0.0,0.14580233446056506,0.0,0.0,0.0,0.6067840341088815,0.0,0.0
ENSG00000231607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351060424169668,0.0
ENSG00000136099,0.0,0.0,0.0,0.019721971066907776,0.0,0.0,0.6798153934356329,0.0,0.0,0.15,0.0
ENSG00000118946,0.0,0.0,0.0,0.08544303797468354,0.0,0.0,0.0,0.3464198176575349,0.0,0.0,0.0
ENSG00000139734,0.0,0.0,0.0,0.0,0.06333333333333334,0.0,0.0,0.9333614006071258,0.0,0.0,0.0
ENSG00000184226,0.24610894941634243,0.22788461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.22893258426966293,0.24335106382978725,0.24065420560747663
ENSG00000150361,0.022020725388601035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8577875924640833
ENSG00000276644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227149857415287,0.0,0.15041552823315119
ENSG00000118922,0.3491865083365255,0.0,0.0,0.0,0.5130091269408386,0.024456521739130436,0.0,0.0,0.13997743599189538,0.0,0.0
ENSG00000136111,0.0,0.0,0.0,0.0,0.3523653321697393,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136153,0.0029182879377431907,0.0,0.0,0.0,0.0,0.0,0.0,0.09480519480519481,0.0,0.0,0.0
ENSG00000005810,0.08106355382619974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327247191011236,0.017287234042553192,0.0
ENSG00000139746,0.1706181999018837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233349,0.5995293790602857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984495938772363,0.0,0.0
ENSG00000184564,0.0,0.0,0.0,0.9416289933694998,0.0,0.0,0.0,0.0,0.16286418600876482,0.0,0.0
ENSG00000228824,0.10036524155065113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21880270051779538,0.35483743497398956,0.0
ENSG00000179399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21101909610791936,0.7154804870798371,0.0,0.0
ENSG00000183098,0.28858457154761663,0.0,0.0,0.0,0.0,0.23606154012545966,0.0,0.0,0.0,0.12223404255319148,0.0
ENSG00000102595,0.16930270223046578,0.0,0.0,0.0,0.0,0.0,0.0,0.0025974025974025974,0.04318820224719101,0.0,0.0
